status,evaluations,generation,total_time_seconds,alg_time_seconds,eval_time_seconds,seed,discrete,discrete_active,continuous,continuous_active,expressions,mse_train,objectives,constraint_value
Running,512,0,0.001050552,0.000740915,0.000309637,42897,"[18,20,5,10,16,17,6,6,14,10,8,8,8,7,10,0,17,0,19,0,21,15,12,11,3,7,1,11,15,18,14]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1717.84,2336.51,2871.42,2585.19,1070.42,-2324.13,-1550.59,890.959,483.764,-903.487,3138.35,-2102.3,3153.03,-1767.83,3053.77,2041.06,-1038.06,-2948.02,-2051.23,3473.7,-1077.78,-125.375,-492.303,-1370.42,-2469.28,-1291.83,159.519,2528.28,2218.02,-204.675,920.762]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","1717.8361678802921",1.01577e+06,"[1.01577e+06]",0
Running,1051,0,0.0044800330000000005,0.003703721,0.000776312,42897,"[18,20,5,10,16,17,6,6,14,10,8,8,8,7,10,0,17,0,19,0,21,15,12,11,3,7,1,11,15,18,14]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1717.84,2336.51,2871.42,2585.19,1070.42,-2324.13,-1550.59,890.959,483.764,-903.487,3138.35,-2102.3,3153.03,-1767.83,3053.77,2041.06,-1038.06,-2948.02,-2051.23,3473.7,-1077.78,-125.375,-492.303,-1370.42,-2469.28,-1291.83,159.519,2528.28,2218.02,-204.675,920.762]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","1717.8361678802921",1.01577e+06,"[1.01577e+06]",0
Running,2231,0,0.005863986,0.004164575,0.001699411,42897,"[18,20,5,10,16,17,6,6,14,10,8,8,8,7,10,0,17,0,19,0,21,15,12,11,3,7,1,11,15,18,14]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1717.84,2336.51,2871.42,2585.19,1070.42,-2324.13,-1550.59,890.959,483.764,-903.487,3138.35,-2102.3,3153.03,-1767.83,3053.77,2041.06,-1038.06,-2948.02,-2051.23,3473.7,-1077.78,-125.375,-492.303,-1370.42,-2469.28,-1291.83,159.519,2528.28,2218.02,-204.675,920.762]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","1717.8361678802921",1.01577e+06,"[1.01577e+06]",0
Running,4625,0,0.008791374,0.005267918,0.003523456,42897,"[20,22,20,22,21,21,22,12,12,17,18,20,19,10,3,5,10,21,20,21,22,16,7,14,12,19,19,5,10,17,7]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-175.153,3085.59,1550.93,-2311.44,-2059.91,-3057.89,663.858,1658.84,2242.3,2828.01,760.282,3221.42,2786.66,2439.45,2568.45,-1765.17,1511.01,-2872.14,2120.51,-3401.61,-1852.35,571.007,675.587,-2662.25,-2951.23,-3291.13,-1192.26,-2930.48,-1792.94,-405.396,-1089.64]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","((((x17 + x7) * (x5 + x10))/((x14 * x12) - (x16/x7))) - (((x5 - x10)/(x10 + x3)) - ((x17 * 760.2821611021827) * (x12/x12))))",881667,"[881667]",0
Running,9283,0,0.014721884000000001,0.007717159,0.007004725,42897,"[21,19,10,20,20,9,5,15,2,11,0,22,7,15,3,10,14,18,19,1,17,18,3,8,9,0,21,5,12,4,16]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0]","[1962.12,-2506.04,2804.05,2945.5,-343.35,-1551.93,2457.24,-1042.53,1576.44,1073.02,1038.12,1127.12,1129.63,-1653.15,2135.62,3035.6,8.40165,483.072,1758.7,-1670.38,-3346.56,3071.66,1970.78,-873.26,-2082.88,2953.22,-398.173,3230.63,-1713.57,2917.08,-1675.74]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","((483.07189348489555 + (x1 + x17)) * x10)",725503,"[725503]",0
Running,11231,1,0.019722835,0.010289559,0.009433276,42897,"[21,19,10,20,20,9,5,15,2,11,0,22,7,15,3,10,14,18,19,1,17,18,3,8,9,0,21,5,12,4,16]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0]","[1962.12,-2506.04,2804.05,2945.5,-343.35,-1551.93,2457.24,-1042.53,1576.44,1073.02,1038.12,1127.12,1129.63,-1653.15,2135.62,3035.6,8.40165,483.072,1758.7,-1670.38,-3346.56,3071.66,1970.78,-873.26,-2082.88,2953.22,-398.173,3230.63,-1713.57,2917.08,-1675.74]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","((483.07189348489555 + (x1 + x17)) * x10)",725503,"[725503]",0
Running,18701,1,0.029569184999999998,0.014622003,0.014947182,42897,"[20,18,22,2,20,22,21,1,3,10,2,18,19,17,4,10,1,18,20,19,8,15,15,4,16,1,20,18,12,5,16]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[-779.576,2322.62,-1749.36,-1627.98,1286.24,-3087.72,-998.759,-2288.02,1137.62,658.033,-1227.52,3219.28,2635.13,2424.34,1264.58,-1775.36,-2589.42,-409.631,-1219.12,3034.61,-1814.27,-207.845,1299.23,-3204.18,-1367.33,-209.881,3130.77,-1874.71,-3428.54,2923.15,3243.59]","[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","(2322.621947602628 - (x2/((x10/x2) - (x1 * x3))))",569094,"[569094]",0
Running,21718,2,0.036475088,0.018132548,0.01834254,42897,"[20,18,22,2,20,22,21,1,3,10,2,18,19,17,4,10,1,18,20,19,8,15,15,4,16,1,20,18,12,5,16]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3217.09,2318.72,-3119.27,-1492.77,-1040.02,1349.85,3334.1,-1916.65,-2657.11,-1337.39,-1227.42,1389.26,1663.33,-333.45,3297.53,714.463,-831.454,59.3501,2109.77,1728.85,1399.14,2558.5,-2444.29,-1343.94,-2410.77,-978.694,-124.278,-2987.68,1171.12,1780.32,2768.84]","[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","(2318.7161994906537 - (x2/((x10/x2) - (x1 * x3))))",568987,"[568987]",0
Running,37458,3,0.056187113999999996,0.026613849,0.029573265,42897,"[20,18,22,19,20,22,21,1,3,10,2,2,16,17,4,18,1,4,20,19,8,11,18,4,16,1,20,12,12,5,16]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[-702.453,2434.15,-1404.5,3357.32,2021.09,-2389.3,-1558.88,1665.87,603.619,458.255,-186.734,-2618.23,1084.47,-448.233,-985.959,73.261,2746.19,2987.66,-2499.74,-2936.97,2585.26,681.185,888.504,2785.36,1523.78,340.101,-83.8416,-649.196,1723.24,234.044,1146.32]","[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","(2434.1512970959 - ((x2 + x16)/((x10/x2) - (x1 * x3))))",504079,"[504079]",0
Running,56717,4,0.078414676,0.035520095,0.042894581,42897,"[20,19,20,20,20,22,9,1,11,1,2,18,21,12,6,18,1,19,21,21,20,2,5,16,17,20,22,9,18,3,16]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-2269.62,-2860.62,-2253.22,-1060.25,2281.79,-2513.46,-60.7528,-512.159,-1736.16,-2261.2,3030.89,-252.745,-3018.28,-1353.3,-3324.84,1448.15,251.361,-692.644,120.736,2808.12,-46.0801,2139.9,-1309.96,-2953.07,-2168.8,-2155.85,2453.36,-1834.13,-1509.62,-1034.75,-796.367]","[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","((((x3 - x16) + (x9/-1509.6159057423606)) + ((x16 * x17) * (x2 - x5))) - ((-252.7452662715782 - (x12 * x6)) - ((x1/x2) - x9)))",335980,"[335980]",0
Running,75078,5,0.099814881,0.04276264,0.057052241,42897,"[20,19,20,20,20,22,9,0,2,11,8,2,21,12,6,10,1,19,21,21,20,2,5,16,17,19,22,9,18,11,16]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[3118.56,1468.95,3121.14,2421.09,2816.99,1591.06,2185.38,-94.6624,-3449.39,-2611.84,-1723.78,1610.54,1536.63,386.128,-1732.47,-2228.5,1757.61,-2178.83,-2216.71,3082.47,-699.67,1184.48,-1224.98,-101.502,-1219.2,1854.57,1389,2253.09,2399.88,-2451.35,1844.39]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","((((x11 + x16) + (x9/2399.8783620288596)) + ((x16 * x17) * (x2 - x5))) - ((x2 - (x12 * x6)) - ((x11/x8) - x9)))",259776,"[259776]",0
Running,104698,8,0.140369056,0.056324654,0.084044402,42897,"[20,19,20,20,20,22,9,1,2,11,8,2,21,12,6,10,1,19,21,21,19,2,8,16,17,21,22,11,8,8,16]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-375.41,2469.02,1426.5,-2605.36,1982.14,-862.164,1876.29,1866.13,25.9101,-2372.86,-1719.07,2955.21,1278.72,-3314.81,2938.09,1828.45,2738.19,-3063.83,267.496,-1663.69,-1019.24,-1850.36,-1038.3,-1527.88,2972.03,3123.2,-1501.31,-159.919,-469.194,1837.26,2013.37]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","((((x8 * x16) + (x11/x8)) + ((x16 * x17) * (x2 + x8))) - ((x2 - (x12 * x6)) - ((x11/x8) - x9)))",155045,"[155045]",0
Running,147342,16,0.222247804,0.089409822,0.132837982,42897,"[20,19,20,20,20,22,9,1,2,11,8,21,21,12,6,5,18,22,21,21,19,2,10,16,17,11,20,4,8,8,11]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[3473.52,1475.45,-659.822,3133.68,2540.32,-3345.99,2506.42,-2222.33,1251.33,-1765.13,-380.802,-951.752,-2986.64,1143.93,-2199.66,-792.071,-857.847,3230.32,-3378.61,-1111.77,-3181.38,2208.39,-2757.12,1315.27,-3092.81,3481.16,1620.64,2004.27,-1512.27,1613.71,-39.0448]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","(((x11/(x4 - x8)) + ((x16 * x17) * (x2 + x10))) - (((x5 * -857.8467484747398) - (x12 * x6)) - ((x11/x8) - x9)))",57800.1,"[57800.1]",0
Converged,147342,16,0.22333108499999998,0.090491748,0.132839337,42897,"[20,19,20,20,20,22,9,1,2,11,8,21,21,12,6,5,18,22,21,21,19,2,10,16,17,11,20,4,8,8,11]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[3473.52,1475.45,-659.822,3133.68,2540.32,-3345.99,2506.42,-2222.33,1251.33,-1765.13,-380.802,-951.752,-2986.64,1143.93,-2199.66,-792.071,-857.847,3230.32,-3378.61,-1111.77,-3181.38,2208.39,-2757.12,1315.27,-3092.81,3481.16,1620.64,2004.27,-1512.27,1613.71,-39.0448]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","(((x11/(x4 - x8)) + ((x16 * x17) * (x2 + x10))) - (((x5 * -857.8467484747398) - (x12 * x6)) - ((x11/x8) - x9)))",57800.1,"[57800.1]",0
