status,evaluations,generation,total_time_seconds,alg_time_seconds,eval_time_seconds,seed,discrete,discrete_active,continuous,continuous_active,expressions,mse_train,objectives,constraint_value
Running,512,0,0.001051012,0.000741065,0.000309947,42897,"[18,20,5,10,16,17,6,6,14,10,8,8,8,7,10,0,17,0,19,0,21,15,12,11,3,7,1,11,15,18,14]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1717.84,2336.51,2871.42,2585.19,1070.42,-2324.13,-1550.59,890.959,483.764,-903.487,3138.35,-2102.3,3153.03,-1767.83,3053.77,2041.06,-1038.06,-2948.02,-2051.23,3473.7,-1077.78,-125.375,-492.303,-1370.42,-2469.28,-1291.83,159.519,2528.28,2218.02,-204.675,920.762]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","1717.8361678802921",1.01577e+06,"[1.01577e+06]",0
Running,1051,0,0.004479042,0.003710074,0.000768968,42897,"[18,20,5,10,16,17,6,6,14,10,8,8,8,7,10,0,17,0,19,0,21,15,12,11,3,7,1,11,15,18,14]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1717.84,2336.51,2871.42,2585.19,1070.42,-2324.13,-1550.59,890.959,483.764,-903.487,3138.35,-2102.3,3153.03,-1767.83,3053.77,2041.06,-1038.06,-2948.02,-2051.23,3473.7,-1077.78,-125.375,-492.303,-1370.42,-2469.28,-1291.83,159.519,2528.28,2218.02,-204.675,920.762]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","1717.8361678802921",1.01577e+06,"[1.01577e+06]",0
Running,2231,0,0.005825012,0.004147863,0.001677149,42897,"[18,20,5,10,16,17,6,6,14,10,8,8,8,7,10,0,17,0,19,0,21,15,12,11,3,7,1,11,15,18,14]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1717.84,2336.51,2871.42,2585.19,1070.42,-2324.13,-1550.59,890.959,483.764,-903.487,3138.35,-2102.3,3153.03,-1767.83,3053.77,2041.06,-1038.06,-2948.02,-2051.23,3473.7,-1077.78,-125.375,-492.303,-1370.42,-2469.28,-1291.83,159.519,2528.28,2218.02,-204.675,920.762]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","1717.8361678802921",1.01577e+06,"[1.01577e+06]",0
Running,4624,0,0.008783860000000001,0.005272835,0.003511025,42897,"[20,22,20,22,21,21,22,12,12,17,18,20,19,10,3,5,10,21,20,21,22,16,7,14,12,19,19,5,10,17,7]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-175.153,3085.59,1550.93,-2311.44,-2059.91,-3057.89,663.858,1658.84,2242.3,2828.01,760.282,3221.42,2786.66,2439.45,2568.45,-1765.17,1511.01,-2872.14,2120.51,-3401.61,-1852.35,571.007,675.587,-2662.25,-2951.23,-3291.13,-1192.26,-2930.48,-1792.94,-405.396,-1089.64]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","((((x17 + x7) * (x5 + x10))/((x14 * x12) - (x16/x7))) - (((x5 - x10)/(x10 + x3)) - ((x17 * 760.2821611021827) * (x12/x12))))",881667,"[881667]",0
Running,9289,0,0.014690891000000001,0.00769677,0.006994121,42897,"[20,22,20,22,22,21,22,12,12,17,18,20,19,10,3,5,2,21,20,21,22,16,6,7,12,19,19,3,2,8,11]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-175.153,3085.59,1550.93,-2311.44,-2059.91,-3057.89,663.858,1658.84,2242.3,2828.01,760.282,3221.42,2786.66,2439.45,2568.45,-1765.17,1511.01,-2872.14,2120.51,-3401.61,-1852.35,571.007,675.587,-2662.25,-2951.23,-3291.13,-1192.26,-2930.48,-1792.94,-405.396,-1089.64]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","((((x8 + x11) * (x3 + x2))/((x7 * x12) - (x16/x6))) - (((x5 - x2)/(x10 + x3)) - ((x17 * 760.2821611021827)/(x12/x12))))",865596,"[865596]",0
Running,11327,1,0.019729692,0.010286638,0.009443054,42897,"[20,22,20,22,19,21,22,16,12,17,18,20,19,17,8,5,2,20,20,17,21,8,6,7,15,19,19,3,2,3,11]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","((((x3 + x11) - (x3 + x2))/(x17 - (x8 * x6))) - (((x5 - x2)/(x17 + x8)) - ((x17 * 893.5823327746239) + (x16/x12))))",732384,"[732384]",0
Running,18602,1,0.027994885,0.013599221,0.014395664,42897,"[20,22,20,22,19,21,22,16,13,17,18,20,19,17,8,5,2,21,20,2,21,8,2,7,15,19,19,3,2,3,11]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","((((x3 + x11) * (x3 + x2))/(x2 - (x8 * x2))) - (((x5 - x2)/(x17 + x8)) - ((x17 * 893.5823327746239) + (x16/x13))))",537685,"[537685]",0
Running,25136,2,0.03771047,0.017829204,0.019881266,42897,"[20,22,20,22,19,21,0,12,12,17,18,20,19,8,8,3,2,21,20,2,21,8,2,0,15,19,19,17,2,3,11]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","((((x3 + x11) * (x17 + x2))/(x2 - (x8 * x2))) - (((x3 - x2)/(x8 + x8)) - ((x17 * 893.5823327746239) + x0)))",532772,"[532772]",0
Running,37262,2,0.051155729999999996,0.022436829,0.028718901,42897,"[20,22,20,2,20,21,22,9,4,17,18,20,19,16,4,2,0,21,20,4,21,10,6,3,9,22,19,18,4,1,10]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-625.136,-2968.81,-1637.79,1832.58,-1675.84,-2343.48,2053.92,-894.202,166.449,1693.99,1132.62,2768.66,-3000.91,-495.031,2568.09,-1769.39,-2870.32,622.72,1646.03,1837.21,2174.9,1785.19,661.009,2396.96,-1593.25,-1542.18,3347.18,-2115.2,-2895.65,695.317,1824.26]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","((((x1/x10) * (-2115.1951303407322 + x4))/(x4 - (x10 * x6))) - (x2 - ((x17 * 1132.6219028622127) - (x9/x4))))",418732,"[418732]",0
Running,63047,4,0.08288177299999999,0.032972509,0.049909264,42897,"[20,22,20,22,19,21,22,9,18,17,18,20,20,17,8,17,2,21,20,4,21,10,6,3,7,19,19,18,9,1,10]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","((((x1 + x10) * (-662.3122872240892 + x9))/(x4 - (x10 * x6))) - (((x17 - x2)/(x17 - x8)) - ((x17 * 893.5823327746239) + (x9/1685.0964527477918))))",97816.4,"[97816.4]",0
Running,74828,4,0.095694648,0.036748949,0.058945699,42897,"[20,22,20,22,19,21,22,9,14,17,18,20,20,6,8,17,2,21,20,4,21,10,6,3,7,19,19,18,9,1,10]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","((((x1 + x10) * (-662.3122872240892 + x9))/(x4 - (x10 * x6))) - (((x17 - x2)/(x6 - x8)) - ((x17 * 893.5823327746239) + (x9/x14))))",76186.4,"[76186.4]",0
Running,138129,8,0.171606201,0.059435476,0.112170725,42897,"[20,22,20,22,19,21,8,9,4,17,18,20,20,6,8,10,13,21,20,4,21,10,6,7,15,19,19,18,9,7,10]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","((((x7 + x10) * (-662.3122872240892 + x9))/(x4 - (x10 * x6))) - (((x10 - x13)/(x6 - x8)) - ((x17 * 893.5823327746239) + x8)))",29249.2,"[29249.2]",0
Running,149816,8,0.18442470100000002,0.062753181,0.12167152,42897,"[20,22,20,22,19,21,2,9,4,17,18,20,20,6,8,10,13,21,20,4,21,10,6,7,15,19,19,18,9,7,10]","[1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","((((x7 + x10) * (-662.3122872240892 + x9))/(x4 - (x10 * x6))) - (((x10 - x13)/(x6 - x8)) - ((x17 * 893.5823327746239) + x2)))",27957.3,"[27957.3]",0
Converged,185195,14,0.24790737699999998,0.088947335,0.158960042,42897,"[20,22,20,22,19,21,19,2,8,17,18,20,20,6,8,10,13,21,20,4,21,10,6,3,15,19,19,18,9,7,10]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1]","[-2558.53,-3392.37,2742.53,145.316,1519.6,2584.62,2629.01,-2589.45,1685.1,3054.48,893.582,-204.026,-1184.23,3218.72,489.542,-2870.33,1889.39,762.612,-3322.99,11.7881,232.559,-990.017,-1974.6,3450.02,-853.095,-2241.28,-592.637,-662.312,-1463.51,2893.61,1838.55]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","((((x7 + x10) * (-662.3122872240892 + x9))/(x4 - (x10 * x6))) - (((x10 - x13)/(x6 - x8)) - ((x17 * 893.5823327746239) + (x2 + x8))))",26630.7,"[26630.7]",0
