total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.0154163241386,'((-0.000002121629) + (0.519523441792 * (((1.924841165543 * x5) - ((-1.924840807915) * x4)) - ((-1.924840807915) * x6))))',4.776868639210884e-11,1.119995651777117e-09,494169705,409,17,58,12,256,paper,4,0,3606691181
3600.007240958512,'((-0.000683674065) + (0.830983936787 * ((exp((exp((-2.836420536041)) - (cos((-1.477205157280)) * 2.898610591888))) * (1.487943053246 * x5)) - ((((4.590433597565 * x6) / 2.754297971725) - ((-3.248793601990) * (0.513036310673 * x4))) / (-1.384970307350)))))',9.445769088557059e-07,9.484757583777537e-07,219378694,409,22,58,12,128,paper,6,0,3980425317
3600.0201756358147,'(0.000038690807 + ((-0.815088272095) * ((((-1.226860284805) * x6) - (1.226861834526 * x5)) + ((-1.226860284805) * x4))))',8.196854949416137e-10,1.8827166492485503e-09,496080313,409,16,58,12,256,paper,4,0,550243861
3600.0121724642813,'(0.000032946333 + (2.994560480118 * ((0.333938866854 * x6) + ((0.333938866854 * x4) + (0.333938866854 * x5)))))',5.394011532015751e-09,1.553542405829944e-09,501353626,409,18,58,12,128,paper,4,0,1934392872
3600.006828214973,'((-171.526809692383) + (3.742882966995 * (sqrt((((2.995882034302 / (-0.177524060011)) * ((-2.372533082962) * x4)) - ((-40.959400177002) * x6))) + sqrt(((((-0.091861262918) * x5) * ((-0.925035655499) * x5)) + (((-0.052243981510) * x2) * ((-0.429299086332) * x3)))))))',16.69051098047565,16.6904354095459,253374718,409,8,58,12,128,paper,6,0,404488628
3600.0160223916173,'(0.000002414572 + (0.960486590862 * (((1.041139245033 * x5) + (1.041139006615 * x4)) - ((-1.041138529778) * x6))))',6.269063170435711e-10,1.2243680513890354e-09,495412394,409,14,58,12,256,paper,4,0,3376120482
3600.0120242759585,'((-0.000054093063) + ((-0.378555715084) * (((-2.641618728638) * x5) + (((-2.641620159149) * x6) + ((-2.641618728638) * x4)))))',5.599297850242684e-10,1.0316806298149572e-09,497478427,409,2,58,12,256,paper,4,0,1884968544
3600.007034830749,'((-4.028088092804) + (3.815795421600 * (exp(((0.000683441758 * x4) ^ 2)) + ((((0.260288685560 * x4) + sin(sin(log(((0.006198863499 * x4) ^ (0.000683441758 * x4)))))) + (0.107782006264 * x5)) + (((0.262052059174 * x6) + (0.154298648238 * x5)) + sqrt((0.000683441758 * x4)))))))',9.441826068861474e-06,9.469884389545768e-06,190330389,409,0,58,12,128,paper,6,0,3324115916
3600.0076253190637,'(0.000032692609 + ((-0.803155779839) * (((-1.245088696480) * x4) - ((1.245087981224 * x6) - ((-1.245088696480) * x5)))))',2.6690774818303396e-10,8.02864275062376e-10,501411856,409,26,58,12,128,paper,4,0,3533734220
3600.008209887892,'(1.614693880081 + (2.183839321136 * (((sqrt((8.901639938354 * x4)) - sqrt((8.908596038818 * x4))) - ((-0.457909137011) * x5)) - ((((-0.457909137011) * x6) + sqrt(cos(exp(log(cos(((cos((((-1.228616714478) * 0.027331277728) * sqrt((1.137551188469 * x4)))) + ((log(0.219460070133) ^ 2) ^ 2)) - ((-1.383938908577) / (0.972037315369 * x4))))))))) - (0.457987576723 * x4)))))',8.739743866904928e-10,1.5214278725750319e-09,254813766,409,6,58,12,128,paper,6,0,2995172877
3600.0160434879363,'(7.980228424072 + ((-4.053971767426) * ((cos(((-0.164752796292) * x7)) - (exp((0.050174053758 * x5)) / (0.222408458591 * x9))) - ((0.250878900290 * x3) - log(exp(((-0.241816341877) * x2)))))))',103.7950729268652,33.9301872253418,334848663,409,13,58,12,256,paper,4,0,3081541439
3600.0164019167423,'((-0.000040809336) + (0.266853570938 * (((3.747373580933 * x6) - ((-3.747373819351) * x4)) - ((-3.747373819351) * x5))))',6.067299294667069e-10,9.55408530067814e-10,493716626,409,2,58,12,128,paper,4,0,1884968544
3600.0094155222178,'(0.005207085982 + ((-0.246314063668) * ((((((-4.059858322144) * x4) + ((-4.059858322144) * x5)) + ((-1.984850287437) * x6)) + (((((0.201194748282 / ((sqrt((1.016275882721 * x6)) + 0.635916173458) / sqrt(0.201194748282))) + 0.370818048716) ^ 2) ^ 2) + (0.203083992004 * x6))) + ((-2.278085708618) * x6))))',4.649856942363693e-10,8.349788638284394e-10,258656564,409,25,58,12,128,paper,6,0,1728356533
3600.011124998331,'(14.621888160706 + (3.327265739441 * (((((((-0.222324550152) * x1) ^ 2) ^ ((-0.449661105871) - cos(((-0.740068495274) * x1)))) / (0.963558912277 ^ ((0.056277301162 * x5) * (1.521714687347 * x1)))) / sin(((0.184151306748 * x1) - ((-0.109475187957) * x0)))) - (((-0.264585137367) * x2) - (0.285446077585 * x3)))))',44.36216574757707,44.362213134765625,171406017,409,27,58,12,256,paper,4,0,2342600226
3600.01246387884,'(0.000038283109 + (0.192278295755 * (((5.200794696808 * x4) - ((-5.200793743134) * x6)) + (5.200794696808 * x5))))',1.7788713978230198e-10,3.9340350421745995e-10,395422214,409,4,58,12,128,paper,4,0,3687649985
3600.007783461362,'(0.573512911797 + ((-0.359171181917) * (((sqrt((0.439432591200 * x4)) / log((0.291853576899 * x4))) + (((-1.649845600128) * x5) + (((-1.785446643829) * x3) + ((-2.783542871475) * x6)))) + (((((-1.134400486946) * x5) - (((((-5.151270389557) * x1) / (1.877612233162 * x6)) ^ 2) + (((0.789744079113 * x4) / ((-2.783542871475) * x6)) ^ 2))) - ((-1.785057425499) * x3)) + (((0.728956818581 * x4) / (2.488400220871 * x6)) + ((-2.789780139923) * x4))))))',7.850070029649334e-06,7.837039447622374e-06,162240238,409,12,58,12,128,paper,6,0,3269070126
3600.0106832385063,'(3.541943550110 + ((-2.222731828690) * ((((((-0.290844440460) * x6) - ((-0.000601500273) * x4)) - (0.450505107641 * x4)) - ((0.383351385593 * x6) + (((-0.000601500273) * x4) / (0.669972896576 * x6)))) - ((((-0.224301829934) * x6) - (1.593180179596 + ((-0.229188188910) * x5))) - ((-0.220709189773) * x5)))))',1.0964688016965482e-08,1.1958663392874769e-08,198234678,409,16,58,12,128,paper,6,0,550243861
3600.015120860189,'((-0.000210388520) + (2.301432371140 * (((0.434512943029 * x6) - ((-0.434511095285) * x5)) + (0.434512943029 * x4))))',9.493684006707421e-09,9.93945992178169e-09,498502560,409,15,58,12,128,paper,4,0,2204291346
3600.008167333901,'(0.000010215047 + (0.375229507685 * (((2.665035486221 * x4) + (2.665035486221 * x5)) + (2.665035486221 * x6))))',3.215050215083318e-11,6.503200755680894e-10,507085492,409,9,58,12,128,paper,4,0,2261209995
