total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.0448009744287,'(0.360068500042 + ((-0.474459320307) * (sin((1.499535202980 * x7)) - ((1.392205953598 * x0) / (0.618620634079 * x5)))))',0.5054710605305699,0.505470871925354,11416745,california_housing,4,19952,8,256,paper,4,0,3687649985
3600.0629751309752,'((-33.065269470215) + ((-0.229857549071) * ((log(((0.434294492006 * x5) ^ 2)) + (cos((2.031707286835 * x5)) + (1.772453904152 * x7))) + (((((-1.621133804321) * x0) + (1.830252528191 * x6)) + cos(((-2.950486660004) * x7))) + cos((1.432775974274 * x5))))))',0.43349034419038834,0.43349021673202515,5371865,california_housing,19,19952,8,128,paper,6,0,2148995112
3600.051755681634,'(2.185951471329 + (1.209772109985 * (sin(sin(cos(((-0.780520975590) * x5)))) - (sqrt((0.689112544060 * x0)) * cos(sqrt((0.812996923923 * x0)))))))',0.576237857108661,0.576237678527832,6223822,california_housing,22,19952,8,128,paper,6,0,3980425317
3600.0387217998505,'(3.006920337677 + ((-2.141289234161) * cos(((3.657267332077 * x0) / ((0.601452469826 * x2) - ((-3.510390043259) * x5))))))',0.5385915559241464,0.5385915637016296,14289710,california_housing,21,19952,8,256,paper,4,0,784044718
3600.0475196242332,'((-1.141966223717) + (1.685385465622 * (((0.693147182465 * x0) / (1.124045848846 * x5)) + ((exp((((-2.640096664429) * x2) / (0.260173290968 * x1))) + log(sqrt((exp(cos(cos((sin((-2.588501930237)) + log((1.016602039337 * x0)))))) ^ 2)))) + exp(((-0.441726386547) * x2))))))',0.5148939816612976,0.5148939490318298,3846151,california_housing,14,19952,8,128,paper,4,0,3376120482
3600.057469047606,'(0.147566512227 + ((-0.432938337326) * ((cos(cos((0.677212953568 * x7))) / (((0.019603721797 * x5) - ((-0.001944363117) * x0)) * ((cos(((-0.669577419758) * x7)) - (0.162277355790 * x7)) - (0.605950713158 * x6)))) * ((((0.019603721797 * x5) - (0.318309873343 * x0)) - ((-0.001944363117) * x1)) - ((-0.471495598555) * x0)))))',0.4094667332480418,0.40946686267852783,4570062,california_housing,21,19952,8,128,paper,6,0,784044718
3600.0554013624787,'(0.497454732656 + ((-0.233833789825) * (((1.131580233574 * x7) - ((-2.960994482040) * x6)) * (sin(((log(cos((-0.185904398561))) * ((0.434294492006 * x1) + (1.411097049713 * x6))) / ((-2.934312343597) * x5))) * (0.434294492006 * x0)))))',0.5234591476747339,0.5234590768814087,6120925,california_housing,18,19952,8,128,paper,4,0,1934392872
3600.06081321463,'((-35.029621124268) + ((-0.535489976406) * (((exp((cos(log((exp(((-0.213614672422) * x0)) ^ (cos(((0.318309873343 * x5) / ((-0.213614672422) * x0))) ^ 2)))) ^ 2)) - ((0.051070407033 * x1) ^ exp(((-0.356462001801) * x5)))) - ((-2.217447757721) * x7)) + (((((-0.842359602451) * x0) - (1.414213538170 * x7)) - ((-0.826214909554) * x6)) + ((0.318309873343 * x0) + (1.640051960945 / ((-0.312014698982) * x5)))))))',0.41791140078868116,0.41791146993637085,2209679,california_housing,10,19952,8,128,paper,6,0,4190266092
3600.0694301500916,'(3.187074661255 + (1.462947487831 * ((((1.825520277023 * x0) / log((2.761944770813 * x2))) / (log((2.108653068542 * x5)) - (((-7.047639369965) * x0) / (0.917745411396 * x4)))) - (exp(exp(((-1.010333299637) * x3))) + sin(((0.525129914284 * x1) ^ 0.287170201540))))))',0.5134036025559071,0.5134035348892212,3902656,california_housing,7,19952,8,128,paper,6,0,865305066
3600.0507433861494,'(0.323761403561 + (46.405189514160 * ((cos(cos(exp(sin(sqrt(((((-0.533527076244) * x7) ^ 2) + (4.554498672485 * x0))))))) / (1.772453904152 * x5)) / ((((1.414213538170 * x6) + ((1.414213538170 * x6) - ((4.255117416382 * x5) - (2.384008407593 * x0)))) + ((-0.449036061764) * x1)) / (4.554498672485 * x0)))))',0.4792787711763676,0.4792785942554474,4433359,california_housing,16,19952,8,256,paper,4,0,550243861
3600.036027535796,'(0.429980576038 + ((-14.815424919128) * ((0.318309873343 * x0) / (((log(sqrt((0.177015691996 * x1))) + (0.485056370497 * x5)) ^ 2) + ((-5.694741249084) * x5)))))',0.553455731598438,0.5534554123878479,10535371,california_housing,2,19952,8,128,paper,4,0,1884968544
3600.0631416775286,'(18.399320602417 + ((-9.977955818176) * log((log((3.834760189056 * x6)) + sin((sin((((-0.181573137641) * x0) + (0.321612238884 * x5))) / (0.242432504892 * x5)))))))',0.530876630829929,0.5308763980865479,8573141,california_housing,15,19952,8,256,paper,4,0,2204291346
3600.0954675599933,'(0.307898581028 + (38.804206848145 * ((((-0.856144130230) * x0) + cos((1.564504265785 * x7))) / (((-0.745764374733) * x6) * sqrt((sqrt(sqrt(((6.283185482025 + sqrt((((0.202632814646 * x2) ^ ((-0.856144130230) * x0)) / ((0.202632814646 * x0) ^ ((-0.856144130230) * x0))))) * 2.757449626923))) * exp(log(((0.384095519781 - ((-0.625150620937) * x5)) ^ 2)))))))))',0.4836240950204916,0.48362407088279724,11724233,california_housing,7,19952,8,128,paper,4,0,865305066
3600.086640868336,'(0.722614169121 + (1.260227203369 * (((-0.166361927986) * x0) / (((-0.173838436604) * x5) - (sin((((-0.429493278265) * x7) ^ exp((1.428462743759 / (0.492252528667 * x6))))) ^ 2)))))',0.44914586026974485,0.44914600253105164,7382079,california_housing,12,19952,8,256,paper,4,0,3269070126
