total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,mse_val,var_y_val
3600.004008084536,'((-9.526852607727) + (0.005314650945 * ((((1.470489859581 * x4) / cos((0.373595505953 * x5))) / exp(cos((1.217075824738 * x0)))) - (((((-127.917907714844) * x5) - (145.996414184570 * x6)) - ((-1.169232249260) * x3)) - ((0.448496401310 * x0) / log((cos(((sin(((-0.316651135683) * x1)) / 0.250547081232) + 0.239688962698)) ^ 2)))))))',7.3824232801989025,7.382421016693115,182013112,9,15,384,7,128,paper,6,0,2204291346,29.079517132111338,65.60082840236686
3600.0052886232734,'((-4.971872329712) + ((-15.121747970581) * ((cos((((-1.318391561508) * x5) ^ 2)) - ((cos((sin(((-0.184509381652) * x5)) / (0.065588235855 * x5))) * (0.067249730229 * x5)) ^ 2)) / ((sqrt((0.318309873343 * x2)) + ((-1.680768847466) - (0.243080273271 * x6))) + (sqrt((0.054985560477 * x3)) + ((cos(log(((0.447744905949 * x0) ^ 2))) ^ 2) - (sqrt(sqrt(((0.067249730229 * x5) / cos((sin((2.258154153824 * x2)) ^ 2))))) ^ 2)))))))',6.058054971609607,6.057887554168701,156683694,9,10,384,7,128,paper,6,0,4190266092,12.483877024203137,81.26520710059171
3600.005140274763,'(12.741319656372 + ((-0.000000353862) * (((cos((4.817356109619 * x5)) - ((-5.776513576508) + (0.202170580626 * x5))) * (((cos((0.304536759853 * x4)) / (log(0.462509602308) + (0.693147182465 * x6))) + (0.802540481091 * x5)) * ((0.069368243217 * x3) - (4.530260562897 * x5)))) * ((((0.069368243217 * x3) - (5.623840808868 * x5)) - ((11.574238777161 * x4) - (0.786556303501 * x2))) - ((((exp(cos(((6.283185482025 * x5) / (-5.701477050781)))) ^ 2) * ((((cos((5.646641731262 * x0)) + 0.128392294049) - cos((1.036662220955 * x6))) * sin((((((-0.025451557711) * x5) - ((-0.346380054951) * x2)) / 0.684589326382) * (((-0.755111038685) * x4) ^ 2)))) / 0.128392294049)) - (7.121186733246 * x1)) * cos((2.000430107117 * x5)))))))',5.557285303431018,5.557262420654297,125129022,9,16,384,7,128,paper,6,0,550243861,6.423756361149045,59.17313609467456
3600.004505634308,'(10.408163070679 + (82.867118835449 * exp(((((log(cos(((0.318309873343 * x1) ^ ((-0.789171755314) * x6)))) / (((0.215272679925 * x6) / (cos(((-0.704884111881) * x2)) + ((6.028422355652 * x6) + ((-0.528183877468) * x4)))) ^ 2)) - (2.600760698318 * x2)) - ((-0.618582725525) * ((-0.525713801384) * x3))) / (((0.427461892366 * x5) - 7.350030422211) ^ 2)))))',7.164836527909795,7.164835453033447,183923371,9,5,384,7,128,paper,6,0,369133708,11.695819183399598,41.03678571428571
3600.0047719180584,'(12.851188659668 + (0.000002907279 * (((((0.473526686430 * x3) - (9.272351264954 * x2)) ^ (cos(cos((6.500215530396 * x5))) ^ (1.053658962250 * x2))) - (((0.146204039454 * x3) - (4.050660133362 * x5)) - ((8.056526184082 * x5) - (0.865631043911 * x2)))) * ((((0.146204039454 * x3) - (4.050660133362 * x5)) - ((9.204869270325 * x5) - (1.219340562820 * x2))) * (cos((4.691535949707 * x3)) - ((8.206491470337 * x5) - (7.986074447632 * x5)))))))',,6.701644420623779,73025906,9,6,384,7,128,paper,6,0,2995172877,7.649781786014268,60.70882653061225
3600.0051327757537,'(61.190773010254 + ((-48.734504699707) * (((sqrt((0.234248235822 * x3)) / (((-0.081951797009) * x5) ^ 2)) ^ (((sqrt(exp((cos(sin(sin((cos(((-0.892548561096) * x5)) + ((-0.229789555073) * x5))))) * sin(exp(sin(((0.873095870018 * x2) / ((-0.259099841118) * x0)))))))) - 0.769659519196) / (0.632001399994 * x2)) * (((-0.081951797009) * x5) ^ 2))) ^ 2)))',6.481427666894284,6.481426239013672,130014401,9,14,384,7,128,paper,6,0,3376120482,9.154193664395091,52.635621301775146
3600.005022354424,'((-1861.903198242188) + (1865.962768554688 * (((0.063498646021 * x5) * ((0.099129922688 * x5) / (sin(((-0.569077670574) * x5)) - ((-0.235013738275) * x5)))) ^ ((sin((2.223646879196 * x5)) - ((-0.289681762457) * x5)) / ((1.248407125473 * x0) + ((3.913791418076 * x2) + (0.353619694710 * x3)))))))',6.966908367770564,6.966875076293945,147918913,9,1,384,7,128,paper,6,0,2811363264,3.802101929622269,43.733112244897946
3600.004519227892,'((-43.149562835693) + (6.222627639771 * (((((2.466182470322 * x5) + ((-3.351077556610) * x5)) * ((sin(((-1.359623670578) * x5)) * (3.475545406342 * x6)) + ((-3.349027872086) * x5))) + (((7.722907543182 * x4) * ((-0.921034395695) * x2)) + ((107.513252258301 * x2) + (107.475051879883 * x2)))) / ((((8.813030242920 * x4) / (1.825932145119 * x6)) + ((0.750387191772 * x4) * ((-0.921034395695) * x2))) + ((0.220768377185 * x3) + ((10.078500747681 * x5) + (22.298940658569 * x2)))))))',6.974564775756978,6.97456169128418,157425555,9,11,384,7,128,paper,6,0,3160032368,3.3413131771906888,37.648639053254435
3600.0054407939315,'(5.283296585083 + (1.631076097488 * (((1.056656837463 * x5) / ((7.458140850067 * x3) / ((0.693147182465 * x5) ^ 2))) - (((((((sqrt(sin(((sin(sin((0.048886775970 * x5))) ^ 2) ^ ((exp(((1.056656837463 * x5) / (0.537433743477 * x0))) ^ ((1.507048606873 * x0) * log(0.627580344677))) ^ ((exp(((((-0.619680106640) / ((-0.028504153714) * x4)) ^ 2) * (((-0.625502407551) * x6) + ((0.537433743477 * x0) / ((-1.000559568405) * x6))))) ^ 2) ^ 2))))) * ((-0.028504153714) * x4)) / ((0.989095628262 * x6) + ((-0.350237339735) * x1))) - (0.627580344677 / ((-0.028504153714) * x4))) - sqrt(log((0.537433743477 * x0)))) ^ 2) * sin(((-0.565069496632) * x5))) + ((((-0.378380626440) * x6) * sin((1.358182072639 * x5))) - sin(((-2.550848245621) * x1)))))))',6.133191691661949,6.0091986656188965,157152855,9,3,384,7,128,paper,6,0,1859786275,6.102549943167895,95.62836734693876
3600.0056219287217,'(12.359291076660 + (0.000014308000 * ((((((-0.012656964362) * x3) + (0.882475018501 * x5)) + exp((exp(sin(((0.441458433867 * x6) - sin(((3.602849483490 * x2) ^ 2))))) * cos((0.709988236427 * x5))))) * ((((-0.012656964362) * x3) + (2.520836830139 * x5)) + (((-0.012673805468) * x3) / (0.649152040482 * x6)))) * ((((2.976861953735 * x0) + ((-256.939666748047) * x6)) / (1.354779243469 * x4)) + ((((-1.035944581032) * x2) + ((-5.286637306213) * x6)) + (3.896861314774 * x5))))))',5.5834235935510605,5.582672595977783,138450401,9,7,384,7,128,paper,6,0,865305066,,50.27836734693877
