total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse
603.5895680390531,'x4 + x5 + x6 + square(square(square(sin((x4 + 2*x6)**(1/4)) + sin(sin(sin(sqrt(x0))**(1/8))))))',3.793002548603326e-11,32128,409,25,58,12,128,paper,4,0,1728356533,1.5254421337207447e-10
600.2409167289734,'x1 - x1**(cos(x3) + cos(x1 + x2) + cos(sqrt(x3) + x9))*(cos(x0) + cos(sqrt(x9))) + x2 + x3 + cos(x8)',81.45007563098395,80640,409,26,58,12,128,paper,4,0,3533734220,81.46858215332031
601.47963101801,'x2 + x3 + square(square(cos(log(square(x5))))**log(cos(square(cos(square(x5)))))) + square(cos(log(square(x5))))**log(square(cos(square(cos(square(x3))))))',125.50753777910522,56832,409,27,58,12,128,paper,4,0,2342600226,126.20916748046875
600.5655404230347,'x2 + x3 + 4*x5**(3/2)/(x2**2*x3/(x6*x7**2) + x2)',144.8083841560367,76288,409,28,58,12,128,paper,4,0,1904449481,144.80845642089844
600.278301475104,'2*x1 + x2 + x3 - sin(sqrt(-x11 - x7 + square(x10 + x2) + square(2*x6 - x7))) + 1.6',520.6099320129198,95488,409,29,58,12,128,paper,4,0,1934709049,520.6085205078125
600.6575649669394,'x2 + x3 + sqrt(x5) + 3*sqrt(x7)*sin(x5) + 2*sqrt(x7) + sin(x4) - 6.01',325.32458221546455,70144,409,0,58,12,256,paper,4,0,3324115916,325.3244934082031
601.982731534983,'0.233*sqrt(7)*sqrt(x4) + 0.932*x4 + x5 + x6 - 0.744',0.32204707054439213,44032,409,1,58,12,256,paper,4,0,2811363264,0.3276471495628357
719.6412189899711,'-x0 + x1 + x2 + x3 + sqrt(x5) - exp(cos(x6)) - cos(x10) - 2*cos(sqrt(x5)) - 2*cos(x6)',461.2914496126737,37376,409,2,58,12,256,paper,4,0,1884968544,461.29156494140625
621.4726775320014,'x2 + x3 + 1.11*exp((x2 + 2*x5)/x2) + sin(2*x2 + sin(x2*sin(x2 + x3 - 3.17))) - 3.17',83.80718598427728,30464,409,3,58,12,256,paper,4,0,1859786275,83.17005920410156
659.9249697900377,'2*x1 + x2 + x3 + x4/(x4 - x7 + sin(x7)) + sin(x11 + x2 + sin(x11)) + sin(x11 + x3 + x4)',468.4273568158521,60928,409,4,58,12,256,paper,4,0,3687649985,468.42535400390625
737.7509073449764,'sqrt(2*x4*(sqrt(x2) + sqrt(x4) + x5 + x6 + sqrt(x2 + x4)) + (x5 + x6)*(x5 + x6 - x6/x4))',0.9024859482830166,76800,409,5,58,12,256,paper,4,0,369133708,0.9024778008460999
600.7178330640309,'x4 + x5 + x6 - square(x6**(log(x1) - log(x5)))',4.5490165758525e-21,156672,409,6,58,12,256,paper,4,0,2995172877,1.9670175210872998e-10
600.5992799410596,'x4 + x5 + x6',4.317517340575137e-28,185856,409,7,58,12,256,paper,4,0,865305066,1.0437235797855493e-10
600.684021509951,'x1*cos(x3) + x1*cos(x1 + x2) + 2*x1 + x2 + x3 - cos(x0) - 3*cos(x6)',459.0174997176017,74240,409,8,58,12,256,paper,4,0,404488628,459.0173645019531
600.8698113781866,'x4 + x5 + x6 - (x4 - x5 - x5/cos(square(x5)) - x6 + x7)/x9**2',3.901623410094217e-12,131584,409,9,58,12,256,paper,4,0,2261209995,1.284582856753147e-10
600.3737657449674,'x2 + x3 + log(log(x5)**log((2*x7 + 0.828)**log(log(log(x5))**(x0**(-x0 + log(x5)))))) + cos(2*x7)',206.30642946482843,119296,409,10,58,12,256,paper,4,0,4190266092,206.3067626953125
600.0924089050386,'x2 + x3 + sqrt(x5) + sin(x5) + sin(x3 + x4) + 2*sin(exp(x0)) + 2*cos(x1) + cos(x3)',459.66349425825365,113920,409,11,58,12,256,paper,4,0,3160032368,459.6633605957031
625.3707504780032,'-x4 + sqrt(x10 + x5**2 + x9 + (x2*x4 + x4*x5 + x5*x7 + x5)*cos(x5**2 + x9))',1237.8720894876064,42752,409,12,58,12,256,paper,4,0,3269070126,1240.21923828125
600.1158254730981,'x4 + x5 + x6',4.317517340575137e-28,251648,409,13,58,12,256,paper,4,0,3081541439,1.9670175210872998e-10
686.1283124389593,'x2 + x3 + log(0.61*x5**2*x7**2 + 0.372) + 2*cos(x1) + cos(x11) + 2*cos(x3)',453.25243028369937,48128,409,14,58,12,256,paper,4,0,3376120482,453.2530822753906
600.5548177009914,'x1 + x2 + x3 + log(2*x5) + 2*cos(x1) + 2*cos(x11) + 3*cos(x3)',483.1339545892044,20224,409,15,58,12,256,paper,4,0,2204291346,483.134033203125
600.0820330569986,'-4*x0 + x1 - x10**(1/4) + x2 + x3 + sqrt(x5)*(-sqrt(x2) + log(x5)) + x5 + sqrt(x6)',109.6435403504386,135680,409,16,58,12,256,paper,4,0,550243861,109.64350128173828
600.2999351769686,'-x0 - 3*sqrt(x2) + x2 + x3 + 5*sqrt(x5)',364.80332155834304,118016,409,17,58,12,256,paper,4,0,3606691181,364.8031921386719
600.5726059009321,'sqrt(sqrt(x10)*(x1 + x3 + 2*x6 - 2.85) + (sqrt(x10) + 8.55)*(-sqrt(x10) + 2*x5 - 2.85))',259.55163801466216,113152,409,18,58,12,256,paper,4,0,1934392872,259.5597229003906
688.0261241469998,'2*x1 + x2 + x3 + sin(x5) + cos(x11) + 2*cos(x3) + 3*cos(square(x1))',439.52115886276727,39424,409,19,58,12,256,paper,4,0,2148995112,439.52105712890625
600.5488978859503,'x4 + x5 + x6',3.760418328888023e-28,193792,409,20,58,12,256,paper,4,0,1592565386,8.831507053441712e-11
600.4760246309452,'x2 + x3 + sqrt(x5) + x7**(1/4) + cos((2*x2 + cos(x7**(1/4)))/(x5 + sqrt(3*x6 + x7)))',493.57224564334575,88832,409,21,58,12,256,paper,4,0,784044718,493.5721740722656
600.3076164938975,'x4 + x5 + x6 + (x4*x5 + x4)/x10**2',4.037388814138449e-12,122368,409,22,58,12,256,paper,4,0,3980425317,1.00358034382797e-10
600.7011740021408,'x2 + x3 - sqrt(x5)*cos(x7**(1/4)) + sqrt(x5) - x7**(1/4) + 2*cos(x1) + cos(x3) - cos(sqrt(x5))',43.02220523794304,154112,409,23,58,12,256,paper,4,0,3356806661,43.022193908691406
600.1560736619867,'x2 + x3 + exp(exp(cos(exp(exp(cos(x7))))) + exp(cos(exp(exp(cos(exp(exp(exp(cos(x7)))))))))) + cos(x1) + cos(x1 + cos(x3))',485.96441681050226,121344,409,24,58,12,256,paper,4,0,2765379632,117.51592254638672
609.1685489648953,'0.0864*x2 + 0.914*x3 + sqrt(x5*(x2 + x6 - 6.57) + x6 + 2*x7) + log(x7 + 0.0864) - 5.96',204.21183488024818,73984,409,25,58,12,256,paper,4,0,1728356533,204.1189422607422
600.2327074620407,'x4 + x5 + x6',4.317517340575137e-28,263680,409,26,58,12,256,paper,4,0,3533734220,1.0437235797855493e-10
600.2827027051244,'x1 + x2 + x3 + x7**cos(sqrt(x7)) + log((((x7 + 0.415)**(x5/x3))**exp(cos(x11)))**exp(cos(x3 - 0.626)))',44.05887558320327,129024,409,27,58,12,256,paper,4,0,2342600226,44.06004333496094
600.0726918450091,'x2 + x3 + x7**(1/4) - sqrt(x7)*(cos(x5) - cos(sqrt(x7))) + 2*sqrt(x7) - (0.479 - sqrt(x7))/cos(x1)',182.74577386855205,141056,409,28,58,12,256,paper,4,0,1904449481,182.7456817626953
600.0322842670139,'x1*(log(x1) + cos(x11) + cos(x3) + cos(x11 + x3)) + x1 + x2 + x3 - log(x11)*cos(-x5 + x6 + x8)',420.4437390574116,110848,409,29,58,12,256,paper,4,0,1934709049,420.43121337890625
600.5007173838094,'x4 + x5 + x6',4.317517340575137e-28,203776,409,0,58,12,512,paper,4,0,3324115916,1.0437235797855493e-10
600.8775929110125,'x4 + x5 + x6 + cos(x5 + x6 + log(x4) + 1)/square(x3 + 2*x4 + x6)',4.2850271438810346e-11,199680,409,1,58,12,512,paper,4,0,2811363264,9.232939413017505e-11
600.5547875941265,'x4 + x5 + x6',4.178242587653359e-28,335360,409,2,58,12,512,paper,4,0,1884968544,6.824346643341528e-11
600.9176728609018,'x1**cos(x1) + x2 + x3 + square(x1**cos(x3))**cos(cos(x2)) + exp(cos(x11))**(x1**square(square(cos(x1 + x2))))',81.83678809801894,182272,409,3,58,12,512,paper,4,0,1859786275,81.83677673339844
600.7312555459794,'x2 + x3 + (square(square(x1)) + square(log(square(x5)))/sqrt(square(log(log(log(sqrt(x5)))))))*log(log(sqrt(x5)))/(x2 - square(log(x7)))',46.50934290647125,226304,409,4,58,12,512,paper,4,0,3687649985,46.508636474609375
600.0438675188925,'x4 + x5 + sqrt(x6*sqrt(x6*sqrt(x6*(x6 + sqrt(x4/(x3*x6**4))))))',3.644680068177496e-11,162816,409,5,58,12,512,paper,4,0,369133708,1.1641532182693481e-10
600.1252295968588,'x4 + x5 + x6',4.317517340575137e-28,366592,409,6,58,12,512,paper,4,0,2995172877,1.0437235797855493e-10
600.0169516401365,'x4 + x5 + x6',4.317517340575137e-28,409088,409,7,58,12,512,paper,4,0,865305066,1.2444396901845067e-10
601.8025730277877,'x2 + x3 + sqrt(x5) + square(x5**(1/4) + sin(x3 + exp(sin(x3 + square(cos(cos(x2))))))) + log(square(square(square(square(cos(x0))))))',385.6500923858743,140288,409,8,58,12,512,paper,4,0,404488628,385.65020751953125
600.019493086962,'x4 + x5 + x6',4.317517340575137e-28,460288,409,9,58,12,512,paper,4,0,2261209995,1.8064445772569826e-10
600.8506839589681,'x3 + sqrt(sqrt(x5*(x1*x5*x7*(-square(x1) + square(x5)*square(square(x1))/x9))**(1/4)*square(x5)) + square(x2))',148.4368239490202,146432,409,10,58,12,512,paper,4,0,4190266092,148.43679809570312
736.4982251829933,'x2 + x3 + x5/(x4/x7 + log(x4 + sqrt(x7)) + sin(sqrt(x2)) + sin(x5 - 3.14) + sin(x5 + 2.73)) - 3.14',52.75022217133125,190976,409,11,58,12,512,paper,4,0,3160032368,52.74211883544922
601.2432382490952,'x4 + x5 + x6',4.178242587653359e-28,279040,409,12,58,12,512,paper,4,0,3269070126,1.0437235797855493e-10
600.3381689100061,'x4 + x5 + x6',4.317517340575137e-28,297472,409,13,58,12,512,paper,4,0,3081541439,1.0437235797855493e-10
600.3995636580512,'x1 + x2 + x3 + (x1 + cos(x11))*(sqrt(x5) + sin(x3 + 1.77) - 8.71) + sin(x0) + 2*cos(x1)',322.99279952076137,181248,409,14,58,12,512,paper,4,0,3376120482,322.8970947265625
600.0172150910366,'x4 + x5 + x6',4.178242587653359e-28,284672,409,15,58,12,512,paper,4,0,2204291346,1.0437235797855493e-10
600.2436869810335,'x4 + x5 + x6',4.317517340575137e-28,415744,409,16,58,12,512,paper,4,0,550243861,1.3648693286683056e-10
656.2427435528953,'-x0 + x2 + x3 + exp((x2 + 2*x5)/(-x1 + x2 + (x5 + x7)/x7)) + 3*x5/x3',59.92889435316151,97280,409,17,58,12,512,paper,4,0,3606691181,59.9289436340332
600.3123421110213,'sqrt(x10 - x6*(-x9 - 14.9*x8/x5)/sqrt(x9) - sqrt(x10/x3)*(x10/x6 + x10/x5) + square(x5))',276.3676485259914,251392,409,18,58,12,512,paper,4,0,1934392872,276.428466796875
600.0033169668168,'x4 + x5 + x6',3.6211435759662446e-28,448512,409,19,58,12,512,paper,4,0,2148995112,1.00358034382797e-10
600.1910845970269,'x4 + x5 + x6',3.760418328888023e-28,483328,409,20,58,12,512,paper,4,0,1592565386,1.8064445772569826e-10
658.6290763111319,'x2 + x3 + sqrt(-x2 + x3 + 2*x5) + 4*cos(x1) + cos(x3) - 2.17',453.74971757891115,19968,409,21,58,12,512,paper,4,0,784044718,453.74993896484375
625.988726267824,'x4 + x5 + x6 + log(9*x1 + 2*x3) - 5.59',0.027429330493475103,51200,409,22,58,12,512,paper,4,0,3980425317,0.027429096400737762
600.4915608300362,'x2 + x3 + x5/sqrt(x7 + 3.25*square(x2/x7)/x7) + sin(x1) + sin(x3) + 2*sin(x7)',22.381346151832354,206848,409,23,58,12,512,paper,4,0,3356806661,22.380699157714844
604.1066428190097,'x2 + x3 + 3*sqrt(x5) + exp(exp(cos(x3))) - log(x9**2*(2*x2 - x5)) + cos(x1)',379.6961622588465,226304,409,24,58,12,512,paper,4,0,2765379632,379.69586181640625
819.3546001180075,'x2 + x3 + sqrt(x5) + 2*sin(2*x2) + 2*sin(x3 + x4) + sin(x3 + x9)',474.1279213975266,20480,409,25,58,12,512,paper,4,0,1728356533,474.1241149902344
600.2594421941321,'x2 + x3 + x7**(sqrt(x5)*log(log(x1))**2/4)*(-log(x1) + log(log(x5 + x8)))*log(sqrt(x6))',34.267007080365055,308736,409,26,58,12,512,paper,4,0,3533734220,34.266998291015625
826.5329379548784,'x2 + x3 + sqrt(x5) + 3*cos(x1) + cos(x11) + 3*cos(x3) + cos(square(x1))',453.52984561287843,20480,409,27,58,12,512,paper,4,0,2342600226,453.52984619140625
600.0693138090428,'x1**2*cos(log(x5 + x7))/cos(x1) + x1/cos(x1) + x2 + x3 + log(x10)/cos(cos(log(x5 + x7)))',193.2009894035281,196096,409,28,58,12,512,paper,4,0,1904449481,193.20091247558594
