total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse
600.002940201899,'(-x0 + 0.480489*sqrt(x1/x2)*exp(sin(x7)/4)*cos(log(x6)))/(x5*cos(log(sqrt(x5)))*cos(log(x7**2)))',0.5285797030420746,8906368,california_housing,0,19952,8,128,paper,4,0,3324115916,0.5285796523094177
600.0028213870246,'exp(cos((exp(cos(x0)) - sin(x6 + x7 + 2.16384) - 4.6822 - (-log(x1) - sin(x2 - exp(sin(x5))))/x5)/x0))',0.6871413927916802,9242112,california_housing,1,19952,8,128,paper,4,0,2811363264,0.6871412396430969
600.0003873349633,'-1.06362*(-x0 + x5*cos(x6 + x7)*cos(sin(x6*sin(cos(0.149743*cos(x7)**2)**2)) + 0.497430801391602))/x5',0.4196751043992209,9472384,california_housing,2,19952,8,128,paper,4,0,1884968544,0.41967499256134033
600.0010132729076,'sqrt(x0/cos(cos(x1**(x1*log(x4)/(2*x2*(x7 - 4.74473))) - 1.85733*sqrt(x0/x5) + (-x3 - 2.04387807846069)/x2)))',0.6031531600823411,11790336,california_housing,3,19952,8,128,paper,4,0,1859786275,0.6031531691551208
600.0048951460049,'(sqrt(x0) - x1*log(log(0.768916*sqrt(x4)*cos(sin(x6 + x7))))**2/x7 + 0.152428*exp(cos(x5 + 1.57795)))**2/x5',0.49953101553722995,7119360,california_housing,4,19952,8,128,paper,4,0,3687649985,0.49953100085258484
600.0000251692254,'sqrt(sqrt(x0) + (0.437232*x1 + log(x4) + sin(x7))/(exp(x2**log(x5)*cos(log(x0) - cos(x3)**2)) + log(x5)))',0.4846266660153382,9992448,california_housing,5,19952,8,128,paper,4,0,369133708,0.48462653160095215
600.0020383400843,'sqrt(x0 - x0/(-x0/(x2*(x0/(x2*(x5 - 0.0920696)) - 0.171715)) + x5 - cos(log(x4)**(1/4)) - 0.0920696))',0.6044010461204619,12510720,california_housing,7,19952,8,128,paper,4,0,865305066,0.6044008731842041
600.0034165978432,'sqrt(x0*sqrt(x0*exp(-1.152*x5/x1)*cos(log(x6)**2))*cos(cos(x6 - 1.28074)))*exp(sin(x5)/4)*exp(cos(x5)/4)',0.5158874461180105,11951104,california_housing,6,19952,8,128,paper,4,0,2995172877,0.5158873200416565
600.0082427351736,'log(x0 + (-log(x1) + log(2.92572*x5))**2 + (x0 + cos(x5) + cos(log(x5**2)) - 0.848803)**2 + cos(log(x2)**2))',0.5536088896862197,5775872,california_housing,8,19952,8,128,paper,4,0,404488628,0.5536087155342102
600.0010002148338,'x0**((0.636296*x5 + 0.363704*exp(x5*(x1**x5)**(1/4)*exp(-x0/4)*cos(x6 + x7)))**(-0.811204))',0.5144619232605885,10143360,california_housing,9,19952,8,128,paper,4,0,2261209995,0.5144608020782471
