status,evaluations,generation,total_time_seconds,alg_time_seconds,eval_time_seconds,seed,discrete,discrete_active,continuous,continuous_active,expressions,mse_train,objectives,constraint_value
Running,32,0,0.001220295,9.2759e-05,0.001127536,5849,"[1,3,0,1,4,3,1,1,1,0,1,5,5,1,0,1,1,3,5,2,5,0,1,0,0,2,0,0,0,1,1]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4770.47,-6016.89,-4987.54,6569.94,-5377.22,-8798.13,-993.114,315.196,2205.64,3104.36,7850.88,9136.23,-9052.75,108.189,-3030.54,-3706.59,-397.373,-10632.6,-3286.64,-3033.97,-3923.4,9171.27,-1077.71,7917.21,7766.03,4451.54,10545.6,8774.14,-7877.98,5917.82,-9485.22]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","4770.467908548062",1.80344e+07,"[1.80344e+07]",0
Running,69,0,0.001785961,0.000475656,0.001310305,5849,"[1,3,0,1,4,3,1,1,1,0,1,5,5,1,0,1,1,3,5,2,5,0,1,0,0,2,0,0,0,1,1]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4770.47,-6016.89,-4987.54,6569.94,-5377.22,-8798.13,-993.114,315.196,2205.64,3104.36,7850.88,9136.23,-9052.75,108.189,-3030.54,-3706.59,-397.373,-10632.6,-3286.64,-3033.97,-3923.4,9171.27,-1077.71,7917.21,7766.03,4451.54,10545.6,8774.14,-7877.98,5917.82,-9485.22]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","4770.467908548062",1.80344e+07,"[1.80344e+07]",0
Running,139,0,0.0021860869999999998,0.00051614,0.001669947,5849,"[2,2,5,2,2,4,5,1,0,1,1,0,3,1,1,1,0,5,3,5,3,1,1,0,1,2,5,1,0,0,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-1485.42,-8529.97,7872.12,-6572.97,-9361.84,7603.59,986.132,8466.53,4288.35,3429.66,1601.72,-634.581,-1300.15,-7032.29,2746.57,4992.59,990.424,4991.73,-140.083,8862.47,8008.04,-9368.42,-5749.2,6858.63,-6290.51,8988.27,3644.26,5749.65,1237.22,-746.612,-10206.9]","[0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1]","((((x0 + -10206.947523036071)/(5749.651921100365/x0)) + ((x0/-6290.508194470519) - (-9368.417790308524 - -5749.201520051876))) + ((x0 + (-7032.288050876532 - 2746.5717467965496))/((3429.6642616258905 * 1601.7165172782516) + (8466.53275385101/x0))))",1.77255e+07,"[1.77255e+07]",0
Running,293,0,0.00300683,0.000598801,0.002408029,5849,"[2,5,3,4,3,4,4,0,0,1,0,3,4,1,1,0,0,2,5,3,4,0,1,1,0,1,3,1,0,1,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[476.44,2703.04,-828.313,-9745.08,-180.244,9337.85,2782.68,3990.03,-8262.95,1978.21,-9008.24,8167.57,6792.48,-3648.63,-3336.12,4522.56,-5916.7,4804.81,7091.33,474.032,-8752.36,2663.24,-5054.06,-7777.03,532.852,10633.8,-7042.06,-5696.81,2966.61,5045.62,-7787.78]","[0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0]","(((10633.81148815533 + (-5696.805270307051 - x0))/((-7777.0266837578 - x0)/(x0 * -5054.059499932332))) + (((x0 - x0) * (-3648.6305918309436 * -3336.115413099694)) - ((1978.2083034625011 * x0) - (x0 * x0))))",1.8218e+06,"[1.8218e+06]",0
Running,586,0,0.004709418999999999,0.00076319,0.003946229,5849,"[2,5,3,4,3,4,4,0,0,1,0,3,4,1,1,0,0,2,5,3,4,0,1,1,0,1,3,1,0,1,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[476.44,2703.04,-828.313,-9745.08,-180.244,9337.85,2782.68,3990.03,-8262.95,1978.21,-9008.24,8167.57,6792.48,-3648.63,-3336.12,4522.56,-5916.7,4804.81,7091.33,474.032,-8752.36,2663.24,-5054.06,-7777.03,532.852,10633.8,-7042.06,-5696.81,2966.61,5045.62,-7787.78]","[0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0]","(((10633.81148815533 + (-5696.805270307051 - x0))/((-7777.0266837578 - x0)/(x0 * -5054.059499932332))) + (((x0 - x0) * (-3648.6305918309436 * -3336.115413099694)) - ((1978.2083034625011 * x0) - (x0 * x0))))",1.8218e+06,"[1.8218e+06]",0
Running,919,1,0.008062619,0.001149243,0.006913376,5849,"[2,5,3,4,3,4,4,0,0,1,0,3,4,1,1,0,0,2,5,3,4,0,1,1,1,1,3,1,0,1,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[476.44,2703.04,-828.313,-9745.08,-180.244,9337.85,2782.68,3990.03,-8262.95,1978.21,-9008.24,8167.57,6792.48,-3648.63,-3336.12,4522.56,-5916.7,4804.81,7091.33,474.032,-8752.36,2663.24,-5054.06,-7777.03,532.852,10633.8,-7042.06,-5696.81,2966.61,5045.62,-7787.78]","[0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0]","(((10633.81148815533 + (-5696.805270307051 - x0))/((-7777.0266837578 - 532.8515421878947)/(x0 * -5054.059499932332))) + (((x0 - x0) * (-3648.6305918309436 * -3336.115413099694)) - ((1978.2083034625011 * x0) - (x0 * x0))))",793517,"[793517]",0
Running,1179,1,0.009428437999999999,0.001267984,0.008160454,5849,"[2,5,3,4,3,4,4,0,0,1,0,3,4,1,1,0,0,2,5,3,4,0,1,1,1,1,2,1,0,1,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[476.44,2703.04,-828.313,-9745.08,-180.244,9337.85,2782.68,3990.03,-8262.95,1978.21,-9008.24,8167.57,6792.48,-3648.63,-3336.12,4522.56,-5916.7,4804.81,7091.33,474.032,-8752.36,2663.24,-5054.06,-7777.03,532.852,10633.8,-7042.06,-5696.81,2966.61,5045.62,-7787.78]","[0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0]","(((10633.81148815533 + (-5696.805270307051 + x0))/((-7777.0266837578 - 532.8515421878947)/(x0 * -5054.059499932332))) + (((x0 - x0) * (-3648.6305918309436 * -3336.115413099694)) - ((1978.2083034625011 * x0) - (x0 * x0))))",761025,"[761025]",0
Running,1947,2,0.016521676,0.001924809,0.014596867,5849,"[2,5,3,3,3,4,4,0,0,1,0,2,5,1,1,0,0,2,5,3,4,0,1,1,1,1,2,1,0,1,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[476.44,2703.04,-828.313,-9745.08,-180.244,9337.85,2782.68,3990.03,-8262.95,1978.21,-9008.24,8167.57,6792.48,-3648.63,-3336.12,4522.56,-5916.7,4804.81,7091.33,474.032,-8752.36,2663.24,-5054.06,-7777.03,532.852,10633.8,-7042.06,-5696.81,2966.61,5045.62,-7787.78]","[0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0]","(((10633.81148815533 + (-5696.805270307051 + x0))/((-7777.0266837578 - 532.8515421878947)/(x0 * -5054.059499932332))) + (((x0 + x0) - (-3648.6305918309436/-3336.115413099694)) - ((1978.2083034625011 * x0) - (x0 * x0))))",759309,"[759309]",0
Running,2364,2,0.018697987000000003,0.002119379,0.016578608,5849,"[2,5,3,4,3,4,4,0,0,1,0,4,5,1,1,0,0,2,5,3,4,0,1,1,1,1,2,1,0,1,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]","[476.44,2703.04,-828.313,-9745.08,-180.244,9337.85,2782.68,3990.03,-8262.95,1978.21,-9008.24,8167.57,6792.48,-3648.63,-3336.12,4522.56,-5916.7,4804.81,7091.33,474.032,-8752.36,2663.24,-5054.06,-7777.03,532.852,10633.8,-7042.06,-5696.81,2966.61,5045.62,-7787.78]","[0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0]","(((10633.81148815533 + (-5696.805270307051 + x0))/((-7777.0266837578 - 532.8515421878947)/(x0 * -5054.059499932332))) + (((x0 * x0) * (-3648.6305918309436/-3336.115413099694)) - ((1978.2083034625011 * x0) - (x0 * x0))))",737442,"[737442]",0
Running,4352,4,0.033755758,0.003338856,0.030416902,5849,"[4,4,5,5,2,0,5,0,0,0,0,4,4,0,1,0,0,5,4,3,2,1,0,0,1,4,3,1,0,0,1]","[1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-9798.76,-6779.95,5105.41,-4657.67,7056.41,-4963.21,-7122.09,6233.02,7675.53,-8921.73,5307.98,-9611.14,-84.6382,-3268.41,-6568.13,8615.74,7384.03,2468.5,-353.834,-4574.31,-3940.97,-5263.81,2691.96,10019.9,-1960.89,6486.98,3093.64,10359.4,10058.6,10245.5,7124.61]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1]","((((x0 * 7124.6101585315555)/(10359.359660672719 - x0)) * ((x0 - -1960.8887452124745) * (-5263.812749837298 + x0))) * (((x0 * x0)/(x0 * -6568.129900951392))/(x0 + (x0/x0))))",575278,"[575278]",0
