alg_name,max_evals,time_seconds,problem_name,run,linear_scaling,sympy_expr,r2_train,r2_test
"gpg",100000,1.596346139907837,"1028_SWD",1,False,"-0.512769571077495*sin(x9) + 4.388605 - x9/(x1*x2*x4*x5)",0.2968238130923475,0.21632912489696787
"gpg",100000,1.767503023147583,"1028_SWD",0,False,"0.25128841854398*x0 + x2/2 + 2.18587721659 + sin(x2)/(x2 + x3)",0.27899857010415663,0.14484503359488954
"gpg",100000,1.822706937789917,"1028_SWD",4,False,"0.320236103674517*x2 + x9 + sin(x9**(-2)) + sin(x9)",0.26730914201925227,0.3019202305189328
"gpg",100000,2.087768077850342,"1028_SWD",3,True,"2.383477421005142 + (0.32328102967535727 * (x2 + x9))",0.3112645160099834,0.27732125300520494
"gpg",100000,2.1633431911468506,"1028_SWD",2,False,"0.254699135372845*x2 - 0.341017363922136*x4*sin(x1 + x5)/(x1 + x5) + sin(1) + 2.357595",0.28268150404006953,0.26884539171839994
"gpg",100000,2.254776954650879,"1028_SWD",3,False,"0.516235409134702*x2 + 0.37371749498658*x7 + 1.54208918543787 + 0.128315680591172*x8*x9/x7",0.29801260510100236,0.21224087027581462
"gpg",100000,2.7929069995880127,"1028_SWD",1,True,"2.3458117528792184 + (0.332601236915142 * (x2 + x9))",0.3195478790957137,0.2330775091240137
"gpg",100000,2.843360662460327,"1028_SWD",0,True,"2.4154068286054144 + (0.3209083573976535 * (x2 + x9))",0.31513517113972034,0.264295245074156
"gpg",100000,2.947377920150757,"1028_SWD",4,True,"2.605102324510687 + (0.26354632524569155 * (x2 + x4))",0.27682764623392253,0.26267909374532483
"gpg",100000,3.0004498958587646,"1028_SWD",2,True,"2.478160611531095 + (0.3066276232652581 * (x2 + x9))",0.2964496256925546,0.31835787865137444
"gpg",100000,1.7639391422271729,"1028_SWD",5,False,"sin(x6) + 4.627468 - 0.808077543121038/x9 - sin(x6)/x6 - 1/x2",0.2684149224082629,0.22356970707559398
"gpg",100000,1.6066029071807861,"1028_SWD",6,False,"4.044719 - sin(x2)/x2**2",0.2459674963553733,0.2301841303031199
"gpg",100000,1.478498935699463,"1028_SWD",8,False,"0.221996997869157*x2 + 0.221996997869157*x7 + 0.221996997869157*x8 + 0.221996997869157*x9 + 1.819075",0.3253078348587848,0.3020777460894004
"gpg",100000,2.5063397884368896,"1028_SWD",6,True,"2.418578121046737 + (0.31832862278942564 * (x2 + x9))",0.3043978441925441,0.29825586011594407
"gpg",100000,3.0250368118286133,"1028_SWD",5,True,"2.359907427033769 + (0.3277188532814867 * (x2 + x9))",0.31599794205584286,0.2543882822177187
"gpg",100000,2.485412120819092,"1028_SWD",7,True,"2.4272922087861533 + (0.31901188598848945 * (x2 + x9))",0.30992087593331163,0.2776516396510873
"gpg",100000,1.950667142868042,"1028_SWD",9,False,"0.24735313593069*x2 + 0.24735313593069*x4 + 0.24735313593069*(x7 + x9)*sin(x5) + 1.67128499706763",0.3093393083010725,0.378946549826917
"gpg",100000,3.4736640453338623,"1028_SWD",7,False,"(x2/x5 - x5/x9)/(x0/x7 - x3 + 4.253656) + 4.691966*sin(x5) - 1/x4",0.32336806493560377,0.24523820615355485
"gpg",100000,2.4038500785827637,"1028_SWD",10,False,"0.402357654914738*x2 + sin(1) + 0.977378864052958 + (x3 + x9)*(x7 - 0.811347949390515)/x7**2",0.2861404639137859,0.30450165700937903
"gpg",100000,2.8733580112457275,"1028_SWD",9,True,"2.454216281358136 + (0.310447002111735 * (x2 + x9))",0.2885155779787252,0.33773386727312793
"gpg",100000,2.0737290382385254,"1028_SWD",11,False,"x7 + sin(sin(x7)) + (x1 + x2 + x9)/(2*x7 + 3.719663/x4)",0.28502367602020195,0.29763596187350294
