alg_name,max_evals,time_seconds,problem_name,run,linear_scaling,sympy_expr,r2_train,r2_test
"gpg",100000,1.9811198711395264,"1028_SWD",1,False,"(x9 + (x2 + x7)*(x4 + 3.570253))/(x2 + x4 + x7 + sin(x5/x9))",0.2977133220109449,0.13707542555989238
"gpg-node",100000,1.6655311584472656,"1028_SWD",1,False,"0.224633235700241*x0 + 0.224633235700241*x1 + 0.224633235700241*x2 + 0.224633235700241*x7 + 0.224633235700241*x9 + 1.39089911923555",0.33795995120173683,0.2256749190263878
"gpg",100000,2.156665802001953,"1028_SWD",1,True,"2.3458117528792184 + (0.332601236915142 * (x2 + x9))",0.3195478790957137,0.2330775091240137
"gpg-node",100000,2.074676036834717,"1028_SWD",1,True,"2.3458117528792184 + (0.332601236915142 * (x2 + x9))",0.3195478790957137,0.2330775091240137
"gpg",100000,2.5033979415893555,"1028_SWD",3,False,"x2 + sin(sin(x2)) + (x4 + x6 + sin(x5))/(x2 + x6 + sin(x8))",0.3107387105033833,0.31507990424456234
"gpg-node",100000,1.9998619556427002,"1028_SWD",3,False,"0.285713632654554*x2 + 0.285713632654554*x5 + 0.285713632654554*x7 + 0.285713632654554*x8 + 0.0958868396824891*x9 + 1.3883448266404",0.32094682664372,0.2748914116269159
"gpg",100000,2.4912490844726562,"1028_SWD",0,False,"(4.62677221683232*x1 + x2 + 4.62677221683232*x4 - x5 + 2*x6)/(x1 + x4 - sin(0.497684522757869*x8) + 2.911107)",0.3043945725216187,0.20703174874878016
"gpg-node",100000,2.0928609371185303,"1028_SWD",0,False,"-x6/(x0/x8 + x6**2) + 4.798378 + (x8 - 3.901677)/(2*x2)",0.3232721148101929,0.24429564649276203
"gpg",100000,1.867563009262085,"1028_SWD",4,False,"0.237091550531322*x0 + 0.237091550531322*x2 + 0.237091550531322*x4 + 0.237091550531322*x9 + 1.68769779362603",0.3229083191307922,0.3068157602979751
"gpg-node",100000,2.643160820007324,"1028_SWD",4,False,"0.232463586322679*x0 + 0.232463586322679*x1 + 0.232463586322679*x2 + 0.232463586322679*x3 + 0.464927172645359*x5 + 0.232463586322679*x9 + 0.701325670093722",0.2836848431772474,0.29981294748577636
"gpg",100000,3.0589749813079834,"1028_SWD",2,False,"0.391815752560516*x7/(x8*x9) + x8 + 0.238378 + (x1 + x2*x9 + x4)/(x2 + 2.877746*x8)",0.28075080409631714,0.32196911637336156
"gpg-node",100000,1.578498125076294,"1028_SWD",2,False,"x9 + (x2 + x7 + x8 + x9)/(2*x9 + 0.809223760947993)",0.26638135116467854,0.24323545571439575
"gpg",100000,2.222842216491699,"1028_SWD",2,True,"2.478160611531095 + (0.3066276232652581 * (x2 + x9))",0.2964496256925546,0.31835787865137444
"gpg-node",100000,2.5352001190185547,"1028_SWD",2,True,"2.478160611531095 + (0.3066276232652581 * (x2 + x9))",0.2964496256925546,0.31835787865137444
"gpg",100000,2.72629976272583,"1028_SWD",3,True,"2.383477421005142 + (0.32328102967535727 * (x2 + x9))",0.3112645160099834,0.27732125300520494
"gpg-node",100000,2.596630096435547,"1028_SWD",3,True,"2.383477421005142 + (0.32328102967535727 * (x2 + x9))",0.3112645160099834,0.27732125300520494
"gpg",100000,2.5749130249023438,"1028_SWD",0,True,"2.4154068286054144 + (0.3209083573976535 * (x2 + x9))",0.31513517113972034,0.264295245074156
"gpg-node",100000,3.623824119567871,"1028_SWD",0,True,"2.3746635564328145 + (0.33931455230575774 * (x0 + x2))",0.3074728952852134,0.16643232844179578
"gpg",100000,3.3070640563964844,"1028_SWD",4,True,"2.43390313832415 + (0.31479177487241083 * (x2 + x9))",0.29555978958476825,0.3241513402734276
"gpg-node",100000,2.931117057800293,"1028_SWD",4,True,"2.43390313832415 + (0.31479177487241083 * (x2 + x9))",0.29555978958476825,0.3241513402734276
"gpg",100000,1.925915241241455,"1028_SWD",5,False,"-(x3 + 2.388128)/(x2*x3 + x8/x3) + 4.736794",0.29801200523506843,0.2754809312981724
"gpg-node",100000,1.9781241416931152,"1028_SWD",5,False,"(x9 + (x3 + x8)*(x5 + 3.197818) + 3.74969978807519)/(x3 + x8 + 1.64580384577619 + x5/x2)",0.309395469826377,0.22334693388489169
"gpg",100000,2.124514102935791,"1028_SWD",5,True,"2.359907427033769 + (0.3277188532814867 * (x2 + x9))",0.31599794205584286,0.2543882822177187
"gpg-node",100000,2.810987949371338,"1028_SWD",5,True,"2.359907427033769 + (0.3277188532814867 * (x2 + x9))",0.31599794205584286,0.2543882822177187
"gpg",100000,2.3774468898773193,"1028_SWD",7,False,"(x0**2 + x8*x9)/(x0 + x8 + 1) + (x0 + x2 + 3.112176*x5)/(x0 + x5 + x5/x4)",0.3218958359278997,0.21351425009329195
"gpg-node",100000,2.2208008766174316,"1028_SWD",7,False,"0.392497989650103*x2 + x3/(x5 + 4.625346) - sin(x9) + 3.208143",0.29812961809977756,0.26718097773093397
"gpg",100000,2.6608939170837402,"1028_SWD",6,False,"x2 + 0.392163168113683*x6 + sin(x2) + 0.29903090065715*x4*x7*x9/(x2*(x6 + x7))",0.31268132932605774,0.28167240657620374
"gpg-node",100000,2.0374250411987305,"1028_SWD",6,False,"0.403458790950896*x2 + 0.201729395475448*x8 + 0.201729395475448*x9 + 2.165509",0.3068576998207264,0.3024166938580848
"gpg",100000,3.100062847137451,"1028_SWD",6,True,"2.418578121046737 + (0.31832862278942564 * (x2 + x9))",0.3043978441925441,0.29825586011594407
"gpg-node",100000,2.2679009437561035,"1028_SWD",6,True,"2.418578121046737 + (0.31832862278942564 * (x2 + x9))",0.3043978441925441,0.29825586011594407
"gpg",100000,2.6239378452301025,"1028_SWD",7,True,"2.4272922087861533 + (0.31901188598848945 * (x2 + x9))",0.30992087593331163,0.2776516396510873
