alg_name,max_evals,time_seconds,problem_name,run,linear_scaling,sympy_expr,r2_train,r2_test
"GP-RV ERCs",100000,7.776425123214722,"650_fri_c0_500_50",6,True,"0.003784153378552531 + (0.6683099524227989 * ((x3+(sin((x1+x0))+((0.536000--0.180000)*(x4*0.558000))))))",0.7602248772157552,0.7823888058738458
"GP-RV ERCs",500000,10.487142086029053,"650_fri_c0_500_50",5,True,"-0.010742781574184287 + (0.3554598531919771 * (((((x1+x3)*(-2.266000*-0.596000))+(x4+x0))-sin(((-1.785000*x2)+(1.899000/ 1.346000))))))",0.7831466559661127,0.8179328525875493
"GP-RV ERCs",500000,7.310817003250122,"650_fri_c0_500_50",6,False,"(sin(sin((-0.139000+x3)))+sin(((1.321000--1.674000)-(x1+x0))))",0.6928232549629934,0.6914372440463372
"GP-RV ERCs",500000,12.156790733337402,"650_fri_c0_500_50",5,False,"((((x3*0.836000)+(x0/ 1.956000))/ ((-0.102000+0.914000)+(-1.520000+2.074000)))-(0.184000/ ((-1.100000/ 2.018000)/ (x4+x1))))",0.7312596373358791,0.7596563952279182
"GP-RV ERCs",100000,7.6548027992248535,"650_fri_c0_500_50",7,True,"-0.26691943913316907 + (-0.609044204374421 * (((((x0+x4)*sin(-0.630000))-sin((x1+0.802000)))-x3)))",0.7621882817877295,0.7527748465829914
"GP-RV ERCs",100000,8.253418684005737,"650_fri_c0_500_50",7,False,"((((x3+x0)+-0.041000)+(x4*(0.206000*2.367000)))/ 1.508000)",0.5340977080312748,0.4957504127718
"GP-RV ERCs",500000,10.060518264770508,"650_fri_c0_500_50",6,True,"0.004356179351821614 + (0.6662940353691867 * ((x3+(sin((x1+x0))+((0.558000--0.180000)*(x4*0.558000))))))",0.760265509412784,0.7829012949764619
"GP-RV ERCs",500000,8.27744174003601,"650_fri_c0_500_50",7,False,"((((x3+x0)+-0.041000)+(x4*(0.206000*2.367000)))/ 1.508000)",0.5340977080312748,0.4957504127718
"GP-RV ERCs",500000,97.07060527801514,"606_fri_c2_1000_10",15,False,"sin((sin((0.381000-1.419000))+((-1.219000*x1)-(x0-1.205000))))",0.6477588511223227,0.6713320242511521
"GP-RV ERCs",100000,7.020494222640991,"650_fri_c0_500_50",8,True,"-0.2554038059958228 + (0.801294801418434 * (((((x1+x3)*(1.477000-0.866000))+((0.965000/ 2.245000)*(x4/ 1.215000)))-sin(sin((x0+-2.420000))))))",0.7644498784961427,0.6994207285372476
