total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
601.4401523659471,'exp(exp((x0 + exp((x5/(x0*x6))**(1/4)) + exp(exp(0.691*cos(x5))) + exp(E))/x0))',22.301479094146487,46336,9,21,384,7,128,paper,4,0,784044718,22.30150413513184,34.42544200025057,67.99668639053255
600.2414597780444,'log(x4**(sqrt(x5)))',49.19991917600475,142336,9,22,384,7,128,paper,4,0,3980425317,49.19992065429688,32.709423601572674,37.42946745562131
600.4432030420285,'-x1 + x4*log(x6)/(log(x0) - 0.953) + log(x5) + log(log(x5))**(sqrt(-1.91*x1 + x5 + 0.909))',15.08739716626222,77568,9,23,384,7,128,paper,4,0,3356806661,15.087242126464844,16.891016737578287,61.70863905325443
600.197870779084,'-x1 - log(square(-x1 + (1.34*x0 + 1.34*(25.9 - x1)**(1/4) - 36.6)**(1/16) + 2.68)) + 25.9',19.53338984104713,74880,9,24,384,7,128,paper,4,0,2765379632,18.679553985595703,8.725391750898332,48.59005917159763
600.0846973110456,'x4 + 2*x6 + 3.51*sqrt(log(log((x6**(0.569*x5 + x6)*log(0.285*x5))**1.52))) + 0.285',35.85383075410262,37504,9,25,384,7,128,paper,4,0,1728356533,35.85107421875,20.746547421499436,45.5971597633136
603.1646970249712,'-2.24*x1 + 3*x6 + 2*log(square(square(x5))) - 3.64',22.415052860025146,69376,9,26,384,7,128,paper,4,0,3533734220,22.42023277282715,18.262590236706384,53.533017751479285
600.519861699082,'log(square(square(x5*x6*log(log(log(log(x0**2*x4*x6))))))*exp(x4 + x6))',24.31265179068513,60032,9,27,384,7,128,paper,4,0,2342600226,24.312650680541992,45.6694325335868,129.35147928994084
600.6249558529817,'x5/(2*x1 + (x3/x0)**sin(x0/x1**2)) + x6 + sin(x5/(x6 + 1)) + x5/x1',13.838574935178425,71040,9,28,384,7,128,paper,4,0,1904449481,13.83857536315918,2.4106059860805726,39.72082840236687
602.3736711330712,'x4 + x6*sqrt(-x1 + x5*cos(log(x1 + 2*x6 + cos(x0) + cos(x1))) + x5) + cos(x1 + 2*x6)',25.346645382929584,54656,9,29,384,7,128,paper,4,0,1934709049,25.34664535522461,21.718751044788444,50.51928994082839
600.2555627517868,'sqrt(x1 + x6*exp(exp(-sin(6.03*x5))) + sin(x0/x1)) + x4/x1 + (x5 + exp(exp(sin(0.332*x5))))/x1',15.322803346864823,92160,9,0,384,7,256,paper,4,0,3324115916,15.296168327331545,21.863428398135547,44.4359693877551
601.4128313851543,'sqrt(-6.42*x4 + 1.15*x5*sqrt(x5**3/x0**1.77))',12.5880411413673,107776,9,1,384,7,256,paper,4,0,2811363264,12.592870712280272,16.48407373711576,43.733112244897946
621.4199799590278,'(-3*x1 + x4 - log(x4) + 22.9)/log(x1) + 10.7',25.360668515129777,29440,9,2,384,7,256,paper,4,0,1884968544,25.364721298217773,25.839261387769152,65.46061224489797
600.6240344750695,'-(x1**0.609 + x5**0.609)/cos(log(sqrt(x0))) + 5.65*sin(0.431*x1 - 0.431*x5**0.609 + 0.107)',15.30060261980151,150272,9,3,384,7,256,paper,4,0,1859786275,15.305720329284668,20.64262732757957,95.62836734693876
812.6786644801032,'x4 + x6 + 12*x5/x0',24.939632627305706,24576,9,4,384,7,256,paper,4,0,3687649985,24.939632415771484,16.58775020734266,47.259591836734685
600.0566290540155,'(-cos((x1 - cos(x1))*exp(cos(exp(x5)))) - cos(x5 - 2.04) - cos(exp(x5)) + 25.1)*exp(cos(log(x3)))',16.526538290434036,148992,9,5,384,7,256,paper,4,0,369133708,12.668597221374512,21.586314139747817,41.03678571428571
600.9678408789914,'square(square(sqrt(log(x5))))*sqrt(log(x5)) - square(log(x1))*log(x0) + cos(square(log(x1))*square(log(x5))) + cos(square(square(log(x1))))',16.894029029391152,129536,9,6,384,7,256,paper,4,0,2995172877,16.894027709960938,18.422275614527546,60.70882653061225
600.3668367508799,'1.32*x6 + 1.32*log(1.31**(sqrt(x5))*(x0 + x1*x6*(1.32**(1.27**(sqrt(x5))*(1.31**(sqrt(x5)) - x1)) + x5)))',15.916596275030622,105728,9,7,384,7,256,paper,4,0,865305066,15.82668685913086,7.8881418712799825,50.27836734693877
600.3235329990275,'x6 + (3*x1 + x4 + x5 + cos(3*x1)/cos(x4/(x4 + x5) + x5) + 0.582)/x1',18.356932462586176,41472,9,8,384,7,256,paper,4,0,404488628,18.35698509216309,27.911655758971044,102.83325443786981
600.2707156769466,'x4 + sqrt(x5**(3/4)*x6**(log(x5**(3/4) + x5**(1/4) + 2*sqrt(x5))/2))',34.759926853718646,88832,9,9,384,7,256,paper,4,0,2261209995,34.75992584228516,33.93656030392564,57.220828402366855
601.5575075580273,'x4 + square(x6) + log(x5) + 2*sin(square(square(square(log(x1))))) + sin(square(log(x1))) + sin(square(log(x5)))',25.115220232492277,55040,9,10,384,7,256,paper,4,0,4190266092,25.115215301513672,37.19828411917255,81.26520710059171
601.3687087909784,'x4 + exp(exp(cos(-log(x3) + cos(square(log(x5)) - log(x3)) + 0.699))) + exp(cos(-log(x3) + cos(x6 - log(square(x3))) + 0.699))',12.291810380354354,104960,9,11,384,7,256,paper,4,0,3160032368,12.29157543182373,12.293418418672157,37.648639053254435
600.5952093820088,'x6**(-21.6) + x6 - sqrt(2*x0 - x5 - 2*square(log(x5)) + 22.1) + 2*square(log(x5))',15.872604642776825,107520,9,12,384,7,256,paper,4,0,3269070126,15.872526168823242,5.773178897993579,61.78745562130178
600.1021364869084,'(sin(1.66**x1) + sin(x5**0.904) + (x4 + x5**(0.884**x6) - x6**x6)/x4 + x5/x1)/0.884**x6',18.00334694904824,161536,9,13,384,7,256,paper,4,0,3081541439,17.432403564453125,23.05678673176937,39.60248520710059
600.478200098034,'log(x5**4*x5**(x5/x0)/(x0*x3)) + 3.67 + x5/x4 + x4*x5/x0',15.506519609305125,108800,9,14,384,7,256,paper,4,0,3376120482,15.507539749145508,11.887803843608024,52.635621301775146
601.3336066999473,'x6 + log(2*x1 + x1**x6 + log(x5) + 4*cos(x5)) + (x4 + x5)/x1',19.37930152038614,55808,9,15,384,7,256,paper,4,0,2204291346,19.379302978515625,34.26290964543399,65.60082840236686
600.4824429920409,'square(log(x4*x6*log((-x6 + log(-2*x1 - 2*x4 + x5 - 0.59))*square(square(log(x5 - square(x1) - 0.59))))))',27.0112796483768,68352,9,16,384,7,256,paper,4,0,550243861,27.011276245117188,64.36721699238683,59.17313609467456
601.2323768720962,'x6 + sqrt(x5/(2*cos(0.272*x5) + 2.69) + 2*cos(x5) + cos(1.95*x5)) + x5/x1',15.731952277555417,109312,9,17,384,7,256,paper,4,0,3606691181,15.730731010437012,13.997800204610682,53.85514792899409
600.20618370804,'x6 + 1.7*sqrt(-(2.3*x6 - 0.768)/(-x1 + x6 + 0.768/x6) + x5/x1) + x5/x1',18.105080457682742,149504,9,18,384,7,256,paper,4,0,1934392872,18.094871520996094,10.275158219649882,40.97751479289941
600.1733264280483,'x4 + x6*sqrt(sqrt(3)*sqrt(x5) + sqrt(2*x5 + (2*x5 + (x0 + x5*x6)**(1/4))*cos(x5)))',34.6918567308966,43776,9,19,384,7,256,paper,4,0,2148995112,34.691856384277344,19.309873295910805,35.17100591715976
600.9088916659821,'x4 + sqrt(x5)*(2*x1)**cos(log(x3)) + cos(sqrt(exp(x5))) + cos(log((sqrt(x5) + x5 + x6)**(sqrt(x5) + 2.13)))',17.15351041178036,122624,9,20,384,7,256,paper,4,0,1592565386,15.123006820678713,12.51570049097724,57.465917159763315
603.4018006690312,'x4 + x6 + (x1 + 4.87)**sin(x1 - 2.23) + 0.108*exp(x6) + exp(sin(x0 - 2.23)) + sin(x0 + x1 + 4.87)',22.083631439367903,89600,9,21,384,7,256,paper,4,0,784044718,22.092321395874023,29.52088236329108,67.99668639053255
600.743412174983,'-x1 + 2*sqrt(x5) + log(square(sqrt(x1)*(x0 - 2*x5)*square(exp(-x0**(1/4) - x1 + sqrt(x5))) + x4))',18.10742368358864,96768,9,22,384,7,256,paper,4,0,3980425317,18.1074275970459,23.66648055684125,37.42946745562131
600.2719286000356,'(x3 + 3*x5)/(x0 + sqrt(2)*sqrt(x3/square(square(cos(cos(x1 + x6))/cos(log(x5))))) - 21.4) + log(x5)',21.59895607525782,98048,9,23,384,7,256,paper,4,0,3356806661,21.598907470703125,22.52940302274461,61.70863905325443
601.1043903899845,'-2*x1 + sqrt(x4) + 0.36*x5 + 2*x6 - sin(0.36*x5) + sin(x0 - 1.79) + sin(0.36*x5 - 2.59)',14.321124668687574,100352,9,24,384,7,256,paper,4,0,2765379632,14.2944974899292,6.241033222705531,48.59005917159763
600.0133170038462,'sqrt(x6 - 1.1 + x5*(x1**x1)**(x5/x0)/(x1*x4)) + x5/x1 + x5/(x1*x4*x6)',13.059921635038224,124928,9,25,384,7,256,paper,4,0,1728356533,13.05992317199707,21.34756252563466,45.5971597633136
600.7922371481545,'log(square(x6*(square(square(square(exp(cos(sin(sqrt(x5))))*cos(square(x1 + square(square(sin(sqrt(x4)))/log(x5))))))) - exp(x6)))*exp(x4))',20.208346287712683,82432,9,26,384,7,256,paper,4,0,3533734220,20.20834350585937,12.421816668080824,53.533017751479285
600.2370085360017,'1.03*(x5 - sqrt(3*x0 + sqrt(x3) - x4 - x5))/log(sqrt(x0 + sqrt(x3) - x5))',11.56891105830974,113920,9,27,384,7,256,paper,4,0,2342600226,11.582601547241213,24.730182844096433,129.35147928994084
600.5046038690489,'x5/(sqrt(x0) - sqrt(x1**3*(x0/(x1 - x6) + x1*x5**2/x0)/x3)) + x5/x1',12.526812423829211,125952,9,28,384,7,256,paper,4,0,1904449481,12.526812553405762,6.7067262497386695,39.72082840236687
600.0200272158254,'sin(1.04*exp(x5)) + 0.96 + x5*(x5 + (x4 + 2*x5 + sin(1.04*x5))*log(x5))/x3',9.453698809733432,121344,9,29,384,7,256,paper,4,0,1934709049,8.106792449951172,15.872844319212883,50.51928994082839
600.3109049408231,'x4 + x6 + (x0*(x1 + sin(x5/(x1 - 1.28)) - 1.28)/(x5*(x5 + sin(x4))))**sin(x1) - sin(0.39*x4)',14.630997573356018,141312,9,0,384,7,512,paper,4,0,3324115916,14.594696044921877,5.853498633487187,44.4359693877551
600.7768528778106,'(-x1 + (x1 + (-2*sqrt(x0) + x1 + x5 + square(sin(x1)))/log(log(x3 - x4*x5)))/log(x1))*log(x1)',13.10407744531981,207872,9,1,384,7,512,paper,4,0,2811363264,13.10407543182373,12.526222783257102,43.733112244897946
602.7698444959242,'x5*log(log(1.85*log(log(x3)) + 1.85*cos(log(x1 + x3 + log(x3))))) + x6 + log(x0) + log(log(x1 - 2.0)) - 2.0',inf,148992,9,2,384,7,512,paper,4,0,1884968544,13.178889274597168,11.324287997349566,65.46061224489797
600.2934885518625,'sqrt(x1 + x4 + x6*(x5**sin(0.412*x5) - x6) + (x0 - square(x1)/sin(x1))**(x5/x0)) + x5/x1',12.353282721096017,229376,9,3,384,7,512,paper,4,0,1859786275,12.317317008972168,18.50147944979045,95.62836734693876
601.2542983859312,'sqrt(x4*(-x1 + log(-x0 + square(x5)))*log(x5) + x5*x6) + log(square(x4)) + sin(0.416*x5) + sin(0.566*x5)',18.568404306013985,174080,9,4,384,7,512,paper,4,0,3687649985,18.60162925720215,5.322127438003206,47.259591836734685
741.593460194068,'-x1 + x4 + 3*x6 + sqrt(-4*x1 - 2*x4 + x5 - x6) + log(x5 - 5.18)',24.37431112691388,48640,9,5,384,7,512,paper,4,0,369133708,24.374324798583984,24.03289376595462,41.03678571428571
601.0459585350472,'-sqrt(x0) + x5/log(sqrt(x0)) + sqrt(-sqrt(x0) + x0/(x4 + x6 - log(x0)) - sqrt(x3) + x5) + log(x1)',12.069513717780382,226304,9,6,384,7,512,paper,4,0,2995172877,12.069514274597168,7.617693199829611,60.70882653061225
601.8131298699882,'sqrt(x5) + (x4 + x5**(1/4)*log(x5**(1/4))**(x5/4))*sin(log(sqrt(x0 + x4))) - sin(sqrt(x4) + sqrt(x5))',12.484471533377691,160256,9,7,384,7,512,paper,4,0,865305066,12.484479904174805,7.896636670945621,50.27836734693877
