total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
600.3839387488551,'0.361*x0 + square(square(sqrt(square(square(square(square(cos(sin(sqrt(square(sin(square(sin(sin(sin(square(sin(x6 + x7))))))))))))))))))',0.5618727347333168,73472,california_housing,28,19952,8,256,paper,4,0,1904449481,0.5618539452552795,0.5625915359841339,1.2828171706222633
600.4503094039392,'sqrt(square(x0/x5) + (x3 + sqrt(2*x5 + square(x1/x5**2)*square(square(log(x0)))) + square(square(log(x0))))/x2)',0.5193154842714681,107520,california_housing,29,19952,8,256,paper,4,0,1934709049,0.5193154811859131,0.5260908230139609,1.3727895808715973
600.6739059940446,'log(x0**(log(x0*(x0 + (x1 + x5 + 1.01*log(x5/(x1*x3*x6)))/x5))/x5) + sqrt(x5/x0))',0.5428574203556082,125440,california_housing,0,19952,8,512,paper,4,0,3324115916,0.5428664684295654,0.5146619504704364,1.465685298106843
601.2310764491558,'x0/log(x2/log(x1/square(x5) + x4/(x6*(x2*square(x2)/x1)**x5) + x5**2/x1) + x5)',0.5232996645114062,166400,california_housing,1,19952,8,512,paper,4,0,2811363264,0.5232996940612793,0.4919769260555364,1.3926562790251602
600.1477001679596,'sqrt(x0) + square(log(x0*exp(-sin((x0 + square(square(log(sqrt(x1)*exp(cos(2.65*x7/x4))/x5))))**0.378))))/x5',0.560657741022174,141824,california_housing,2,19952,8,512,paper,4,0,1884968544,0.5606001019477844,0.5943897565637518,1.3373165952589217
600.0228613959625,'square(log(x0)) + cos(log(x0)*log(x5) + sin(log(x1)*sin(sin(x7 + log(x5)))*sin(sin(sin(x6))) + log(x1))/x5)',0.4918324939909608,208384,california_housing,3,19952,8,512,paper,4,0,1859786275,0.4918324947357178,0.45212272655214847,1.3738802419863227
600.6906027009245,'x0/x5 - 4.68*(x0*x1**2/(x2*x6))**(1/4)/(x7*sqrt(-1/x7)) - sin(x2 + x6**(1/4))/x0',0.510665839003782,198656,california_housing,4,19952,8,512,paper,4,0,3687649985,0.5106882452964783,0.6104420645114452,1.4338654835073195
729.3839684219565,'(x0 + x5 + cos(log(5*x0 + 2*x1/(x5 + cos(log(square(x0)))) - 2.58)))/x5',0.5671663231823281,47616,california_housing,5,19952,8,512,paper,4,0,369133708,0.5671659111976624,0.544089907219867,1.3728930219608977
600.4048237409443,'(x1/(0.842 + square(square(x2/x0))/x2) + 2.63*x6/(x0*x2))/x6 + (x0 + x0/(x1*x2))/x5',0.5058926986457142,228864,california_housing,6,19952,8,512,paper,4,0,2995172877,0.5058912634849548,0.6560897591593421,1.372188991818236
600.0172811888624,'x0/x5 + cos(x2/(x5 + (((x2 + (x0 + x1)**(sqrt(x0))/(x2*x5))/sqrt(x1))**x3 + sin(x2))/x0))',0.5021088670502963,184832,california_housing,7,19952,8,512,paper,4,0,865305066,0.5021088719367981,0.5228386802975838,1.3414322306787145
601.1873603039421,'x0**(0.465*((x0 + square((-x0 + x1 + 3**(1/4)*x4**(1/4) + cos(x0))/(x2*x5))/x5)/x5)**(1/4))',0.5790541725022943,154624,california_housing,8,19952,8,512,paper,4,0,404488628,0.5789490342140198,0.5812532006638554,1.4181585031788415
726.2728711289819,'x0/(log(x5) + cos(log(2*x0) + cos(x5/(x0 + x5 - 1.85) + x6 + x7) + 1.85) + 1.85)',0.5198425817396848,101888,california_housing,9,19952,8,512,paper,4,0,2261209995,0.5176715850830078,0.4990561682519211,1.2249408959619739
602.0119056750555,'0.688*sqrt(x0*(x0 + (-x2/x5 + sqrt(x0*x1**2*x3**2/(x2*x5)))/x2)/x5)',0.5181034548648902,132608,california_housing,10,19952,8,512,paper,4,0,4190266092,0.5181257128715515,0.43709569140683296,1.2465631069322596
600.0747624412179,'x0**cos(cos(cos(x6))**(1/4)) - cos(x0**square(cos(log(x5))) + cos(x2)/(-x0/cos(cos(log(x0))) + sqrt(square(cos(x6)))))',0.5114442571626074,189952,california_housing,11,19952,8,512,paper,4,0,3160032368,0.5114442706108093,0.5667149610059963,1.3817056042604516
600.9468496439513,'x0/(sqrt(x5)*(x2/log(square(x5) + 0.538*(-x1 - square(x1) + x1**3/x0)/x2**x5))**0.266)',0.5281474979468788,200192,california_housing,12,19952,8,512,paper,4,0,3269070126,0.5281457901000977,0.46575407355268966,1.3095206947707672
600.1542958559003,'x0**cos(cos(exp(-2.01*cos(exp(exp(sqrt(x0*cos(cos(2.01*x1*exp(x7))))/(x2*x5**2)))))))',0.6689087138467358,125952,california_housing,13,19952,8,512,paper,4,0,3081541439,0.6619797348976135,0.6353497520854203,1.3059154566722329
600.9395103999414,'sqrt((3*x0 + cos(x2 + x5))/(x5 + cos(sqrt(x0))) + cos((x0 + x5)/(x5 + cos(x5))) + x3/x2)',0.5578307826558085,124928,california_housing,14,19952,8,512,paper,4,0,3376120482,0.557830810546875,0.49978520358703293,1.26125465470917
601.1615729981568,'x0/x5 + (x0 + sqrt(x1)/(x5 + square(exp(x2)/(x1 + exp(x0) - 1.81))))/(x2 + exp(exp(x0/x5)/x1))',0.5068514312211977,185856,california_housing,15,19952,8,512,paper,4,0,2204291346,0.506851315498352,0.6283633270262875,1.437250730380004
601.6142682849895,'log(1.39*((x0**2/x5)**log(sqrt(x0*x1**cos(cos(cos(x0**0.528)))/x5)))**0.528) + cos(cos(x5))',0.5312828928281182,155648,california_housing,16,19952,8,512,paper,4,0,550243861,0.5313109755516052,0.48510554666183664,1.225831211174285
600.2356626798864,'sqrt(x0) + cos(sqrt(x0) + 0.494*(x1/(x5**log(x0))**x5)**0.297)*cos(x6 + x7 + 0.367*square(square(log(x5))))',0.4968125408368231,198144,california_housing,17,19952,8,512,paper,4,0,3606691181,0.4967074692249298,0.5101962133288604,1.3989138740044609
601.2185890609398,'x0/sqrt(x5/cos((0.734 - cos(cos(sin(1.37*cos(x6 + x7)/sqrt(x0)))))*sqrt(x0 + x0/x5 + x6)))',0.495226493013704,163840,california_housing,18,19952,8,512,paper,4,0,1934392872,0.4952125251293182,0.4731127045108371,1.28285214548536
600.0602629149798,'sqrt(x0**2/((1.63 + x6/x0)*(x1/x5 + 1.63)) + x0*sqrt(x0*(x0 + x1/x5)/x2)/x5)',0.5295601557807053,229888,california_housing,19,19952,8,512,paper,4,0,2148995112,0.5295608639717102,0.5045816529846053,1.3756298122312565
601.1138627170585,'x0**(1/4)*sqrt(x0/(sqrt(x5)*sqrt(exp(-cos(x5 - cos(-sqrt(x0) + sqrt(x2) + square(cos(log(sqrt(x0)))))))*cos(cos(x6)))))',0.5357104883344311,191488,california_housing,20,19952,8,512,paper,4,0,1592565386,0.5357105135917664,0.4285457513075049,1.1927077939213915
600.1799387598876,'sqrt(x0 + sqrt(x1)/x5) + log(x0*(sqrt(x0) + x0)/x5**3 + (x3 + x5)/x2) - 1',0.5163690850416421,144384,california_housing,21,19952,8,512,paper,4,0,784044718,0.5163690447807312,0.562816339710216,1.258513985297735
600.4004379760008,'sqrt(x0*sqrt(x0*(x0*sqrt(x1*sqrt(x2))/x5**2 + sqrt(x1*sqrt(x4))/x2**2)/(x2*x5)))',0.5351676430872853,168960,california_housing,22,19952,8,512,paper,4,0,3980425317,0.5351675748825073,0.5062822692405362,1.3341660878334225
600.4231473428663,'(x0 + log(log(x2 + x5**x0*sin(x7) + x5**x0)) + sin(sin(x6 - x7)) + sin(sin(sin(cos(sqrt(x1))))))/x5',0.5311207583196064,185344,california_housing,23,19952,8,512,paper,4,0,3356806661,0.531120777130127,0.4749606844820608,1.1721163840010882
600.4805126520805,'x0/log(x0 + x2/log(exp(exp(square(1.26*x0/(x5**3*log(log(x0/x2 + 1.26)))))) + sin(x0)))',0.5482138954304153,160256,california_housing,24,19952,8,512,paper,4,0,2765379632,0.5483019351959229,0.4952428228224582,1.3233866582981442
601.4433181697968,'x0*(cos(sqrt(x0) + x0/x5 + 0.346*sqrt(x5)) + (-x0 + x1 + sqrt(x4)/x0)/x2)/x6 + x0/x5',0.5067843518666438,198144,california_housing,25,19952,8,512,paper,4,0,1728356533,0.5067879557609558,0.5772973320561351,1.3870988943947191
601.566106854938,'(0.718*x0 + 0.718*cos(x5) + 0.718*cos(sqrt(x2)*cos(cos(x6))) + 0.718*cos(cos(x6 - 0.859)) + 0.718*cos(cos(2*x6 - 0.972)))/sqrt(x5)',0.5166613963831729,186368,california_housing,26,19952,8,512,paper,4,0,3533734220,0.5166577696800232,0.5214860576213973,1.2970733904101148
600.0423589458223,'log(-x0 + sqrt((2*x5 + sqrt(exp((1.65*sqrt(x0) + 3.31*x0 + 1.65*sqrt(x1))/x5)))/x2) + sqrt(exp(x0)))',0.5434792650370466,147968,california_housing,27,19952,8,512,paper,4,0,2342600226,0.5434406399726868,0.5560947815602838,1.3285396011021395
600.7354967789724,'x0/x5 - 0.336 + exp(-cos(0.934*sqrt(sqrt(x1)*x3*x5*exp(-cos(x0/x5))/x2)))',0.4913027658970343,231936,california_housing,28,19952,8,512,paper,4,0,1904449481,0.4912830293178558,0.5274320968372502,1.2828171706222633
600.0489473589696,'x0/log(sqrt(x0) + log(x2**x5 + log(exp(x0 - x2**x5) + 0.356*(x2**x5 + x6)/x0**(x1/2))))',0.5376221741843632,214528,california_housing,29,19952,8,512,paper,4,0,1934709049,0.5379417538642883,0.523034620287622,1.3727895808715973
600.4238572719041,'x0/log(x2 + ((sqrt(x6/log(x1))/(x3**3*log(x1 + sin(sin(x2)))))**x3)**log(x1))**log(x5)',0.531933517655323,224256,california_housing,0,19952,8,1024,paper,4,0,3324115916,0.5319335460662842,0.5232659675520397,1.465685298106843
602.6712883349974,'x0/(x5*cos(square(cos(0.719*sqrt(sqrt(sqrt(exp(x0)/x0)*exp(-0.651*x1/(x2*x5))) + x6/x1)/x5))))',0.5462137631548816,214016,california_housing,1,19952,8,1024,paper,4,0,2811363264,0.5462228059768677,0.4921018565896069,1.3926562790251602
600.1886329648551,'x0/x5 + sin((x0/x2)**(x0/(x2*x5) + cos(x2/(x3*(x0/x2)**(1/4))) + x6/(x1*x5)))',0.512719124465868,292864,california_housing,2,19952,8,1024,paper,4,0,1884968544,0.5127190947532654,0.5518161493738023,1.3373165952589217
601.4706552980933,'x0/log(x5 + log(sqrt(-sqrt(x5) + exp(square(x5 + sin(sqrt(x0) + x6 + x7)) + sin(log(x2))) + exp(exp(x0)**(1/4)))))',0.4718037987867632,265216,california_housing,3,19952,8,1024,paper,4,0,1859786275,0.4753912687301636,0.43575944797885213,1.3738802419863227
600.6733608599752,'(0.633*x0 + x0*x5/(x3*(x1/(x3**x5)**x1 + 0.498*x2**x5)) + x1/x6)/x5**0.495',0.521078362782292,391168,california_housing,4,19952,8,1024,paper,4,0,3687649985,0.5210552215576172,0.5973499694125188,1.4338654835073195
600.5447118498851,'sqrt(x0) - sin(sqrt(x0)) + (sqrt(sqrt(x0) + sqrt(x1)) + sin(-x3 + x6 + x7) + sin(x6 + x7 - log(sqrt(x0))))/x5',0.4114821816514343,224256,california_housing,5,19952,8,1024,paper,4,0,369133708,0.4114821851253509,0.3979475593695359,1.3728930219608977
602.4307351580355,'(x0 + x5*cos(cos(sqrt(2*x0 + x1*x3/(x2*sqrt(x2/(x0*x3**(3/2)*sqrt(x5))))))))/x5',0.5256078829861636,223232,california_housing,6,19952,8,1024,paper,4,0,2995172877,0.5256078839302063,0.6586421704035709,1.372188991818236
724.4842075810302,'(x0 + cos(sqrt(4*x0 + log(x1))))/x5 + sqrt((x1 + x2 + 3*x5)/x5)/x2',0.5177585094496964,63488,california_housing,7,19952,8,1024,paper,4,0,865305066,0.5177585482597351,0.5140580084062358,1.3414322306787145
601.2731144370046,'0.438*x0 + cos(log(0.881*sqrt(x2*sqrt(x5**2)) + sin(sqrt(2*x1 + square(x6 + x7)) + sin(x5) + 0.323)))',0.5077349253904606,223232,california_housing,8,19952,8,1024,paper,4,0,404488628,0.5077381730079651,0.5594482478562828,1.4181585031788415
600.9001851310022,'sqrt(x0) + x1/(x5*x6) + cos(sqrt(x0))*cos(sqrt(x0) + sin(x5)) - 0.285*cos(6.92*sqrt(x5)) - 0.328',0.5521706134948531,280576,california_housing,9,19952,8,1024,paper,4,0,2261209995,0.5521538257598877,0.5394281278221774,1.2249408959619739
600.4837460999843,'(x0**2/(x0 + x2*square(square(4.3/x0))/(x0/square(square(square(x2/sqrt(x1)))) + x2/x5)) + x5)/x5',0.5095162768022797,272384,california_housing,10,19952,8,1024,paper,4,0,4190266092,0.5095536708831787,0.4103932799571536,1.2465631069322596
600.3517968819942,'(x0 + x0*exp(cos(1.59*x7))/x5**2 + log(x3**x0)/sqrt(exp(cos(sqrt(x2)/x3**x0))))/sqrt(x2)',0.5182645825600596,314368,california_housing,11,19952,8,1024,paper,4,0,3160032368,0.5160911679267883,0.5586938946984518,1.3817056042604516
600.9729863039684,'0.339*x0 + 0.00758*x1 + 0.339*exp(exp(0.564*sin((x2 + 2*x5 + sin(0.12*x1))/x0))*sin(x5))',0.5373642903248573,289792,california_housing,12,19952,8,1024,paper,4,0,3269070126,0.5374002456665039,0.4825096625028869,1.3095206947707672
600.6818223688751,'x0/x5 + cos(cos(x0*log(sqrt(x1))/(x0 + (cos(cos(x6))/x3)**log(sqrt(x4)) + cos(x2)) + x3 + log(x0)))',0.529143782754928,296960,california_housing,13,19952,8,1024,paper,4,0,3081541439,0.5291439890861511,0.499426053328654,1.3059154566722329
