status,evaluations,generation,total_time_seconds,alg_time_seconds,eval_time_seconds,current_population_size,current_population_generation,dataset,kernel,population_size,num_observations,num_features,branching_factor,depth,operator_set,fold,iteration,seed,var_y,seed.1,discrete,discrete_active,continuous,continuous_active,subtrees,expressions,mse_train,objectives,constraint_value,mse
Running,1024,0,0.039620476,0.03382099,0.005799486,1024,1,modular_1,single_kernel_inplace,1024,666,9,2,7,modular,2,0,1884968544,4.273913879671942,1884968544,"[15,11,16,0,15,8,17,5,14,5,3,4,10,4,6,10,14,16,16,8,16,16,17,12,4,17,2,1,3,11,7,0,1,16,3,14,1,13,7,4,16,6,15,10,11,9,5,0,14,17,12,16,15,7,14,7,3,5,6,16,1,11,7,1,10,4,12,8,6,14,4,0,0,11,10,13,15,0,4,14,4,3,10,14,10,11,7,0,8,15,12,14,6,8,6,17,8,6,7,2,4,4,5,1,15,5,10,9,7,10,17,8,8,6,12,6,17,16,7,0,11,11,10,1,0,9,11,3,6,3,8,6,7,0,9,5,7,1,3,3,3,6,8,4,9,1,0,0,6,1,0,7,1,9,4,3,2,0,7,0,1,8,1,5,8,0,7,6,8,3,6,5,2,0,5,5,2,5,0,2,9,4,5,6,4,5,7,4,3,9,5,0,5,1,1,7,2,2,7,1,2,1,6,5,7,6,6,1,9,1,4,3,1,6,6,9,2,5,7,6,8,5,8,6,9,5,3,0,7,0,1,3,4,8,6,5,0,1,1,2,5,2,3,3,4,9,3,2,5,4,5,5,2,5,2]","[1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[-2.48279,-3.93864,-5.08638,5.88743,5.50267,5.29814,5.00368,5.92035,5.34015,5.69887,2.91798,-1.2407,-2.38446,-0.773373,0.0713652,1.50821,-4.23251,-3.52401,-3.79466,1.12983,-3.48856,-2.64999,-5.00939,-2.66073,-5.29745,3.29795,-5.94045,-5.37074,3.92837,0.7199,3.47505,2.24604,1.92475,5.19602,-1.72066,4.94049,-3.19853,-0.99756,-0.716521,1.33617,-3.58358,0.205195,3.00901,-0.415284,0.321342,-2.74398,-5.33334,-4.49888,4.10879,-4.61737,-1.38664,-3.41121,-2.259,-0.00468606,-1.237,0.384421,1.87518,-1.84415,0.701463,-2.16244,-3.11297,3.94787,4.17544,-2.38866,0.811222,-0.815051,5.15359,-5.00513,4.46373,4.83245,-5.38695,5.21215,-0.0726314,-0.693473,-3.33077,3.08325,-3.5559,3.27909,5.2479,-1.22498,5.77078,5.1265,-1.76821,-2.51091,-2.48358,4.36491,-5.93356,-3.12034,0.46809,1.59957,-1.03968,-2.98996,-2.83415,0.331166,4.45102,-3.10965,-1.80319,-4.48122,3.52902,-1.03257,-1.52003,4.04744,-1.68945,3.88643,2.12266,1.35932,-1.23069,5.39213,3.4491,2.53359,-3.27693,0.939459,0.658441,-5.83267,1.72496,-3.68131,-3.46599,-4.81457,4.44727,-4.71482,3.29717,-3.77609,2.52455,-0.916015,2.32244,-4.12433,-4.1791,-1.78245,-4.83068,-3.99577,-5.0417,2.15088,0.79101,1.76684,-5.2189,-4.76161,5.67215,-1.02495,2.76037,-2.55766,-2.29811,-5.00858,-3.57976,1.45984,4.66497,-2.29624,4.04764,5.2272,1.45656,2.03278,3.77934,-2.15468,3.40912,-5.64752,-0.398569,-2.86365,-3.11213,0.0397631,1.37843,1.99005,-3.36157,2.84814,2.901,1.53006,2.03629,-5.96778,-3.33712,5.28381,-2.09642,5.79767,4.50621,-3.53147,-3.93523,-4.74435,-3.34971,3.73438,-0.980581,-4.98146,-2.88241,4.7894,0.400299,-5.01538,-4.56639,5.73977,-4.94284,2.95668,-4.86287,-1.28958,-2.96893,2.04854,-3.61195,-4.40367,4.95791,-1.52084,1.62023,-5.22664,1.43052,5.0366,-5.05917,2.84385,2.75364,3.51638,-4.06914,-3.15644,5.70479,-1.54364,-5.32493,-0.0734675,3.03855,5.38796,-2.40459,1.21462,1.52611,-4.16959,3.20323,0.780372,-1.48352,3.19059,1.60506,3.2549,-0.434607,1.54267,-5.19527,-3.60271,-0.496311,-0.43247,3.00557,-2.06743,4.54695,1.73205,0.379783,-0.326324,-4.11004,2.02222,-0.793102,-5.24771,4.90445,-4.7908,-0.947152,1.58427,5.48293,4.2601,1.74079,-4.17338,4.2129,-5.27161,-4.93962,5.31205,2.6268,0.16854,3.16348,-1.1211,-3.24184,2.9178,5.10017]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","Output
└─ 0 (V = 17, active): Op[5] (arity = 1)
       └─ 1 (V = 13, active): Op[1] (arity = 2)
              └─ 3 (V = 0, active): Input[0]
                     └─ 7 (V = 5, inactive): Input[5]
                            └─ 15 (V = 12, inactive): Op[0] (arity = 2)
                                   └─ 31 (V = 0, inactive): Input[0]
                                          └─ 63 (V = 1, inactive): Input[1]
                                                 └─ 127 (V = 3, inactive): Input[3]
                                                 └─ 128 (V = 6, inactive): Input[6]
                                          └─ 64 (V = 12, inactive): Op[0] (arity = 2)
                                                 └─ 129 (V = 3, inactive): Input[3]
                                                 └─ 130 (V = 8, inactive): Input[8]
                                   └─ 32 (V = 1, inactive): Input[1]
                                          └─ 65 (V = 4, inactive): Input[4]
                                                 └─ 131 (V = 6, inactive): Input[6]
                                                 └─ 132 (V = 7, inactive): Input[7]
                                          └─ 66 (V = 14, inactive): Op[2] (arity = 2)
                                                 └─ 133 (V = 0, inactive): Input[0]
                                                 └─ 134 (V = 9, inactive): Constant[0] -> -5.2189
                            └─ 16 (V = 16, inactive): Op[4] (arity = 1)
                                   └─ 33 (V = 18, inactive): Op[6] (arity = 1)
                                          └─ 67 (V = 8, inactive): Input[8]
                                                 └─ 135 (V = 5, inactive): Input[5]
                                                 └─ 136 (V = 7, inactive): Input[7]
                                          └─ 68 (V = 6, inactive): Input[6]
                                                 └─ 137 (V = 1, inactive): Input[1]
                                                 └─ 138 (V = 3, inactive): Input[3]
                                   └─ 34 (V = 3, inactive): Input[3]
                                          └─ 69 (V = 16, inactive): Op[4] (arity = 1)
                                                 └─ 139 (V = 3, inactive): Input[3]
                                                 └─ 140 (V = 3, inactive): Input[3]
                                          └─ 70 (V = 4, inactive): Input[4]
                                                 └─ 141 (V = 6, inactive): Input[6]
                                                 └─ 142 (V = 8, inactive): Input[8]
                     └─ 8 (V = 16, inactive): Op[4] (arity = 1)
                            └─ 17 (V = 18, inactive): Op[6] (arity = 1)
                                   └─ 35 (V = 16, inactive): Op[4] (arity = 1)
                                          └─ 71 (V = 0, inactive): Input[0]
                                                 └─ 143 (V = 4, inactive): Input[4]
                                                 └─ 144 (V = 9, inactive): Constant[0] -> 4.66497
                                          └─ 72 (V = 0, inactive): Input[0]
                                                 └─ 145 (V = 1, inactive): Input[1]
                                                 └─ 146 (V = 0, inactive): Input[0]
                                   └─ 36 (V = 1, inactive): Input[1]
                                          └─ 73 (V = 13, inactive): Op[1] (arity = 2)
                                                 └─ 147 (V = 0, inactive): Input[0]
                                                 └─ 148 (V = 6, inactive): Input[6]
                                          └─ 74 (V = 12, inactive): Op[0] (arity = 2)
                                                 └─ 149 (V = 1, inactive): Input[1]
                                                 └─ 150 (V = 0, inactive): Input[0]
                            └─ 18 (V = 18, inactive): Op[6] (arity = 1)
                                   └─ 37 (V = 15, inactive): Op[3] (arity = 2)
                                          └─ 75 (V = 15, inactive): Op[3] (arity = 2)
                                                 └─ 151 (V = 7, inactive): Input[7]
                                                 └─ 152 (V = 1, inactive): Input[1]
                                          └─ 76 (V = 17, inactive): Op[5] (arity = 1)
                                                 └─ 153 (V = 9, inactive): Constant[0] -> -5.64752
                                                 └─ 154 (V = 4, inactive): Input[4]
                                   └─ 38 (V = 7, inactive): Input[7]
                                          └─ 77 (V = 0, inactive): Input[0]
                                                 └─ 155 (V = 3, inactive): Input[3]
                                                 └─ 156 (V = 2, inactive): Input[2]
                                          └─ 78 (V = 4, inactive): Input[4]
                                                 └─ 157 (V = 0, inactive): Input[0]
                                                 └─ 158 (V = 7, inactive): Input[7]
              └─ 4 (V = 17, active): Op[5] (arity = 1)
                     └─ 9 (V = 5, active): Input[5]
                            └─ 19 (V = 8, inactive): Input[8]
                                   └─ 39 (V = 4, inactive): Input[4]
                                          └─ 79 (V = 16, inactive): Op[4] (arity = 1)
                                                 └─ 159 (V = 0, inactive): Input[0]
                                                 └─ 160 (V = 1, inactive): Input[1]
                                          └─ 80 (V = 4, inactive): Input[4]
                                                 └─ 161 (V = 8, inactive): Input[8]
                                                 └─ 162 (V = 1, inactive): Input[1]
                                   └─ 40 (V = 18, inactive): Op[6] (arity = 1)
                                          └─ 81 (V = 3, inactive): Input[3]
                                                 └─ 163 (V = 5, inactive): Input[5]
                                                 └─ 164 (V = 8, inactive): Input[8]
                                          └─ 82 (V = 12, inactive): Op[0] (arity = 2)
                                                 └─ 165 (V = 0, inactive): Input[0]
                                                 └─ 166 (V = 7, inactive): Input[7]
                            └─ 20 (V = 18, inactive): Op[6] (arity = 1)
                                   └─ 41 (V = 6, inactive): Input[6]
                                          └─ 83 (V = 16, inactive): Op[4] (arity = 1)
                                                 └─ 167 (V = 6, inactive): Input[6]
                                                 └─ 168 (V = 8, inactive): Input[8]
                                          └─ 84 (V = 12, inactive): Op[0] (arity = 2)
                                                 └─ 169 (V = 3, inactive): Input[3]
                                                 └─ 170 (V = 6, inactive): Input[6]
                                   └─ 42 (V = 17, inactive): Op[5] (arity = 1)
                                          └─ 85 (V = 13, inactive): Op[1] (arity = 2)
                                                 └─ 171 (V = 5, inactive): Input[5]
                                                 └─ 172 (V = 2, inactive): Input[2]
                                          └─ 86 (V = 7, inactive): Input[7]
                                                 └─ 173 (V = 0, inactive): Input[0]
                                                 └─ 174 (V = 5, inactive): Input[5]
                     └─ 10 (V = 3, inactive): Input[3]
                            └─ 21 (V = 18, inactive): Op[6] (arity = 1)
                                   └─ 43 (V = 12, inactive): Op[0] (arity = 2)
                                          └─ 87 (V = 0, inactive): Input[0]
                                                 └─ 175 (V = 5, inactive): Input[5]
                                                 └─ 176 (V = 2, inactive): Input[2]
                                          └─ 88 (V = 8, inactive): Input[8]
                                                 └─ 177 (V = 5, inactive): Input[5]
                                                 └─ 178 (V = 0, inactive): Input[0]
                                   └─ 44 (V = 13, inactive): Op[1] (arity = 2)
                                          └─ 89 (V = 17, inactive): Op[5] (arity = 1)
                                                 └─ 179 (V = 2, inactive): Input[2]
                                                 └─ 180 (V = 9, inactive): Constant[0] -> 0.400299
                                          └─ 90 (V = 14, inactive): Op[2] (arity = 2)
                                                 └─ 181 (V = 4, inactive): Input[4]
                                                 └─ 182 (V = 5, inactive): Input[5]
                            └─ 22 (V = 19, inactive): Op[7] (arity = 1)
                                   └─ 45 (V = 9, inactive): Constant[0] -> -2.74398
                                          └─ 91 (V = 16, inactive): Op[4] (arity = 1)
                                                 └─ 183 (V = 6, inactive): Input[6]
                                                 └─ 184 (V = 4, inactive): Input[4]
                                          └─ 92 (V = 6, inactive): Input[6]
                                                 └─ 185 (V = 5, inactive): Input[5]
                                                 └─ 186 (V = 7, inactive): Input[7]
                                   └─ 46 (V = 5, inactive): Input[5]
                                          └─ 93 (V = 8, inactive): Input[8]
                                                 └─ 187 (V = 4, inactive): Input[4]
                                                 └─ 188 (V = 3, inactive): Input[3]
                                          └─ 94 (V = 6, inactive): Input[6]
                                                 └─ 189 (V = 9, inactive): Constant[0] -> 2.04854
                                                 └─ 190 (V = 5, inactive): Input[5]
       └─ 2 (V = 18, inactive): Op[6] (arity = 1)
              └─ 5 (V = 8, inactive): Input[8]
                     └─ 11 (V = 4, inactive): Input[4]
                            └─ 23 (V = 14, inactive): Op[2] (arity = 2)
                                   └─ 47 (V = 0, inactive): Input[0]
                                          └─ 95 (V = 19, inactive): Op[7] (arity = 1)
                                                 └─ 191 (V = 0, inactive): Input[0]
                                                 └─ 192 (V = 5, inactive): Input[5]
                                          └─ 96 (V = 8, inactive): Input[8]
                                                 └─ 193 (V = 1, inactive): Input[1]
                                                 └─ 194 (V = 1, inactive): Input[1]
                                   └─ 48 (V = 16, inactive): Op[4] (arity = 1)
                                          └─ 97 (V = 6, inactive): Input[6]
                                                 └─ 195 (V = 7, inactive): Input[7]
                                                 └─ 196 (V = 2, inactive): Input[2]
                                          └─ 98 (V = 7, inactive): Input[7]
                                                 └─ 197 (V = 2, inactive): Input[2]
                                                 └─ 198 (V = 7, inactive): Input[7]
                            └─ 24 (V = 4, inactive): Input[4]
                                   └─ 49 (V = 19, inactive): Op[7] (arity = 1)
                                          └─ 99 (V = 2, inactive): Input[2]
                                                 └─ 199 (V = 1, inactive): Input[1]
                                                 └─ 200 (V = 2, inactive): Input[2]
                                          └─ 100 (V = 4, inactive): Input[4]
                                                 └─ 201 (V = 1, inactive): Input[1]
                                                 └─ 202 (V = 6, inactive): Input[6]
                                   └─ 50 (V = 14, inactive): Op[2] (arity = 2)
                                          └─ 101 (V = 4, inactive): Input[4]
                                                 └─ 203 (V = 5, inactive): Input[5]
                                                 └─ 204 (V = 7, inactive): Input[7]
                                          └─ 102 (V = 5, inactive): Input[5]
                                                 └─ 205 (V = 6, inactive): Input[6]
                                                 └─ 206 (V = 6, inactive): Input[6]
                     └─ 12 (V = 12, inactive): Op[0] (arity = 2)
                            └─ 25 (V = 19, inactive): Op[7] (arity = 1)
                                   └─ 51 (V = 18, inactive): Op[6] (arity = 1)
                                          └─ 103 (V = 1, inactive): Input[1]
                                                 └─ 207 (V = 1, inactive): Input[1]
                                                 └─ 208 (V = 9, inactive): Constant[0] -> 3.03855
                                          └─ 104 (V = 17, inactive): Op[5] (arity = 1)
                                                 └─ 209 (V = 1, inactive): Input[1]
                                                 └─ 210 (V = 4, inactive): Input[4]
                                   └─ 52 (V = 17, inactive): Op[5] (arity = 1)
                                          └─ 105 (V = 5, inactive): Input[5]
                                                 └─ 211 (V = 3, inactive): Input[3]
                                                 └─ 212 (V = 1, inactive): Input[1]
                                          └─ 106 (V = 12, inactive): Op[0] (arity = 2)
                                                 └─ 213 (V = 6, inactive): Input[6]
                                                 └─ 214 (V = 6, inactive): Input[6]
                            └─ 26 (V = 2, inactive): Input[2]
                                   └─ 53 (V = 7, inactive): Input[7]
                                          └─ 107 (V = 9, inactive): Constant[0] -> 5.39213
                                                 └─ 215 (V = 9, inactive): Constant[0] -> 0.780372
                                                 └─ 216 (V = 2, inactive): Input[2]
                                          └─ 108 (V = 7, inactive): Input[7]
                                                 └─ 217 (V = 5, inactive): Input[5]
                                                 └─ 218 (V = 7, inactive): Input[7]
                                   └─ 54 (V = 16, inactive): Op[4] (arity = 1)
                                          └─ 109 (V = 12, inactive): Op[0] (arity = 2)
                                                 └─ 219 (V = 6, inactive): Input[6]
                                                 └─ 220 (V = 8, inactive): Input[8]
                                          └─ 110 (V = 19, inactive): Op[7] (arity = 1)
                                                 └─ 221 (V = 5, inactive): Input[5]
                                                 └─ 222 (V = 8, inactive): Input[8]
              └─ 6 (V = 19, inactive): Op[7] (arity = 1)
                     └─ 13 (V = 4, inactive): Input[4]
                            └─ 27 (V = 1, inactive): Input[1]
                                   └─ 55 (V = 7, inactive): Input[7]
                                          └─ 111 (V = 8, inactive): Input[8]
                                                 └─ 223 (V = 6, inactive): Input[6]
                                                 └─ 224 (V = 9, inactive): Constant[0] -> -0.496311
                                          └─ 112 (V = 8, inactive): Input[8]
                                                 └─ 225 (V = 5, inactive): Input[5]
                                                 └─ 226 (V = 3, inactive): Input[3]
                                   └─ 56 (V = 3, inactive): Input[3]
                                          └─ 113 (V = 6, inactive): Input[6]
                                                 └─ 227 (V = 0, inactive): Input[0]
                                                 └─ 228 (V = 7, inactive): Input[7]
                                          └─ 114 (V = 14, inactive): Op[2] (arity = 2)
                                                 └─ 229 (V = 0, inactive): Input[0]
                                                 └─ 230 (V = 1, inactive): Input[1]
                            └─ 28 (V = 3, inactive): Input[3]
                                   └─ 57 (V = 5, inactive): Input[5]
                                          └─ 115 (V = 6, inactive): Input[6]
                                                 └─ 231 (V = 3, inactive): Input[3]
                                                 └─ 232 (V = 4, inactive): Input[4]
                                          └─ 116 (V = 19, inactive): Op[7] (arity = 1)
                                                 └─ 233 (V = 8, inactive): Input[8]
                                                 └─ 234 (V = 6, inactive): Input[6]
                                   └─ 58 (V = 6, inactive): Input[6]
                                          └─ 117 (V = 18, inactive): Op[6] (arity = 1)
                                                 └─ 235 (V = 5, inactive): Input[5]
                                                 └─ 236 (V = 0, inactive): Input[0]
                                          └─ 118 (V = 7, inactive): Input[7]
                                                 └─ 237 (V = 1, inactive): Input[1]
                                                 └─ 238 (V = 1, inactive): Input[1]
                     └─ 14 (V = 6, inactive): Input[6]
                            └─ 29 (V = 13, inactive): Op[1] (arity = 2)
                                   └─ 59 (V = 18, inactive): Op[6] (arity = 1)
                                          └─ 119 (V = 0, inactive): Input[0]
                                                 └─ 239 (V = 2, inactive): Input[2]
                                                 └─ 240 (V = 5, inactive): Input[5]
                                          └─ 120 (V = 13, inactive): Op[1] (arity = 2)
                                                 └─ 241 (V = 2, inactive): Input[2]
                                                 └─ 242 (V = 3, inactive): Input[3]
                                   └─ 60 (V = 1, inactive): Input[1]
                                          └─ 121 (V = 13, inactive): Op[1] (arity = 2)
                                                 └─ 243 (V = 3, inactive): Input[3]
                                                 └─ 244 (V = 4, inactive): Input[4]
                                          └─ 122 (V = 12, inactive): Op[0] (arity = 2)
                                                 └─ 245 (V = 9, inactive): Constant[0] -> -5.27161
                                                 └─ 246 (V = 3, inactive): Input[3]
                            └─ 30 (V = 7, inactive): Input[7]
                                   └─ 61 (V = 13, inactive): Op[1] (arity = 2)
                                          └─ 123 (V = 1, inactive): Input[1]
                                                 └─ 247 (V = 2, inactive): Input[2]
                                                 └─ 248 (V = 5, inactive): Input[5]
                                          └─ 124 (V = 0, inactive): Input[0]
                                                 └─ 249 (V = 4, inactive): Input[4]
                                                 └─ 250 (V = 5, inactive): Input[5]
                                   └─ 62 (V = 7, inactive): Input[7]
                                          └─ 125 (V = 9, inactive): Constant[0] -> -4.12433
                                                 └─ 251 (V = 5, inactive): Input[5]
                                                 └─ 252 (V = 2, inactive): Input[2]
                                          └─ 126 (V = 13, inactive): Op[1] (arity = 2)
                                                 └─ 253 (V = 5, inactive): Input[5]
                                                 └─ 254 (V = 2, inactive): Input[2]
",cos((x0 - cos(x5))),3.65241,[3.65241],0,
