total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
600.0064349200111,'sqrt((sin(exp(sqrt(sqrt(sqrt(((exp((sqrt(x0**cos(cos(1.22145*x3)) + cos(x2)) + cos(x0))**(x0**x0 + sqrt((x2**(x3**x6))**cos(x1**2) + (x6**cos(x8))**(x7**x0)) + cos(x1) + cos(1.22145*x3)) + cos(x8))**cos(cos(x8 + cos((x0**(sqrt(x6 + sin(x7))))**cos(x2)))))**(cos(x6) + cos(cos(x3))) - 0.389152)**((x0**cos(x2))**x0) - 0.452046) + cos(x1)) + cos(x2)))**(-0.4337))**(x7*log(x5)))**(sqrt(sqrt(exp(sqrt(x2 + sin(x7)) + cos(x1))**cos(x4) + cos(x1)) + cos(x0))))',0.0016563946857125,6921088,feynman_I_9_18,12,96666,9,128,paper,6,0,3269070126,0.001656396430917,0.001984257681205507,0.01584463092513179
600.034790879814,'0.368785*log(x8 + log(x0 + log(x2) - 0.449497) + sin(x8 + (x2 + x4*(x2*(x0**3*x4*(x1**3*x4*x6*log(x4) + cos(x8) - 0.241765) + x7)*cos(x2*x6)**2 + cos(x5))*cos(x2*x6)**2 + 2.16516*x6*cos(cos(x3))**2 + log(x2) + log(x2*log(x4) + 0.283563*x7 - 0.241765) + sin(sin(x3**cos(x0 - 0.149832) + x8)) + cos(cos(x5))**2 - 0.299665)**sin(cos(0.339966*x1*x4 + 0.339966*x2*x6))) - 0.149832)',0.0055848996203182,1937024,feynman_I_9_18,13,96666,9,128,paper,6,0,3081541439,0.0055849025957286,0.005614816038571372,0.014927283218609012
600.0010349689983,'exp(cos(x5 + cos(2*x5 + exp(cos(1.34754*x2) + cos(log(x4 + x6*exp(x0 - cos(x8/log(x3)))*cos(cos(log(x8*(x1 - 0.253138)**2))) + sin(x7)))))) + cos(log(x3 + x7 + cos((exp(x1) + cos(exp(x0)) + 2*cos(exp(x2)) + cos(exp(x4)) + cos(exp(x6)))/x3) + cos((exp(x1) + cos(exp(x0)) + cos(exp(x4)) + cos(exp(x8)))/x7) + cos(log(x6*exp(x0 - cos(1.20095*x2))*cos(cos(log(x4*(x0 + exp(x1))**2 + x7/cos(x3)))) + cos(1.62819*x2) - 0.832675)))))',0.0017325459450181,3376768,feynman_I_9_18,14,96666,9,128,paper,6,0,3376120482,0.0017325455555692,0.0016771690510331298,0.014799631512220067
600.0329939068761,'sqrt(x0/(x5 - 2*x6 - x8 + (x2 - x7 - cos(x1 - cos(x2)) - 1.23184680938721)**2 + log(x5)**4*log(log(x1))**2 + log(exp(x3)*cos(log(x4))**4/log(x0)) + cos(x4 - cos(x8 - cos(x0 - cos(log(exp(4*x3)*exp(x5)))))) + cos(x4 - cos(x8 - cos(log(exp(x3)*exp(2*x5))))) + cos(x6 - cos(x4 - cos(x0 - cos(x8 - cos(x2 - cos(x6 - cos(log(exp(x3)*exp(2*x5))))))))) + cos(x8 - cos(x6 - cos(x4 - cos(x0 - cos(log(exp(2*x3)*exp(x5)))))))))',0.00252177912727,1055744,feynman_I_9_18,15,96666,9,128,paper,6,0,2204291346,0.0025217784568667,0.002598524935902241,0.015664712928069403
600.0378778879531,'(cos(cos((sin(sin(exp(x2)/(sqrt(x3) + exp(x0)/x1**4)**2)) - cos(x0))/cos(exp(x8)/x5**2)**2)) + exp(x2)/(sqrt(x3) + ((((((2*cos(x1) + cos(exp(x8)/x3**2)**2 + cos(x2**2*exp(-x5)*exp(x8))**8)**2 + exp(sqrt(x3))/x4**2)*exp(-x0) + cos(x6))**2 + cos((exp(x1)/x6**2 + exp(x8)/x6**2)/x3**2))**2 + cos(x5))**2)**0.181001)**2)/x7',0.001346739134965,430848,feynman_I_9_18,16,96666,9,128,paper,6,0,550243861,0.0013467362150549,0.001325657829465195,0.014634600315693866
600.0093886591494,'-0.125403*x6*log(x3 - log(x3 + (x4 + 0.865821)*(0.125403*x2 + 0.125403*x3 - 0.204639) + sin(cos(log(0.773945**(x5 + cos(x5))))))*log(x1 - x7 - (-x2 + sin((2.49766 - x3)*log(x0 + 0.810293)*log(x0 + 0.898391)))*log(x2 - x5*sin(cos(sqrt(x1 - cos(sqrt(x4 - sin(x3)))))) + x8*(x0 - cos(x5))) - cos(x1) + 7.29653) + 0.793682)/Abs(log(0.773945**(x5 - 0.865821))) + 0.125403*log(x0*(x6 - cos(x7) - 0.480541)) + 0.107291',0.0005241040235938,4250624,feynman_I_9_18,17,96666,9,128,paper,6,0,3606691181,0.0005241032340563,0.0005134007317490582,0.014101770833050569
600.0119825401343,'cos(cos(sqrt(x6*exp(-((x4**cos(x0*sqrt(x6)))**exp(cos(log((x2**(x8**x0))**log(log(x0))))))**x7) + 0.0608294)/(log(x3) + cos((x2/x5)**(0.0249199**(x0*(x4*exp(-cos(x6*exp(-cos(x8 - log(log(x5)))))))**x6/(x5*x8))) - cos(x2**x1)))))/(0.0296786**(sqrt(x3**log(x3**log(log(x1))) + 0.0319422)/(log(x5) + cos(log(x2)**log(log(x3) + cos(log((x2**x8)**(x4 + 0.104582))**(log(x2)**(x7**log(log(x0)))) - cos(1.0768*x5))) - cos(x0**x8)))) + log(x7))**2',0.0013162569511823,4319872,feynman_I_9_18,18,96666,9,128,paper,6,0,1934392872,0.001316255540587,0.0012519398062148912,0.015063915797645318
600.0095788540784,'(x0*x2*(sin(sqrt(x1)) - sin(x2 + 0.204735636711121)) + sin(sqrt(x1))**2 + 2*sin(x2)**2 + sin(sqrt(x4)) + sin(0.801338*Abs(x0)*Abs(cos(x5)))**2 - sin(x0 + 0.204735636711121) - sin(x1 + 0.142052888870239) - sin(x2 + 0.204735636711121) - sin(x8 + 0.204735636711121) - sin(x2 - sin(sqrt(x4)) + sin(x2 + sin(x8 + 0.801338*sin(x6 - cos(cos((-x8 - 0.204735636711121)**2))) - 0.810508))) + sin(sin(-sqrt(x4) + sin(0.727131*x8*(1.01144 - sin(sin(x2 - 0.695746))) - x8) + cos(x6)) + cos(x7)**2 - 0.855521) + 2.14255)/x3',0.0012107460977593,1213952,feynman_I_9_18,20,96666,9,128,paper,6,0,1592565386,0.001210747519508,0.0012750016576021622,0.015862985259919183
600.0312387971207,'-(sin(cos(sqrt(x0)))**(cos(sqrt(x0))**cos(x1)))**(4*0.506659**(((sin(log(0.506659**x7) - 1.20566)**(cos(x0**(1/4))**cos(x4)))**(sqrt(x6)))**((cos(sqrt(x0))**x1)**(2*Abs(sin(x5))**1.01332)))) + log(sqrt(sin(sqrt(x3)) + 0.857435))**(Abs(x2)**(2*log((((cos(sqrt(sqrt(x6) + sin(sqrt(x3))))**(0.442197**cos(x8)))**(2*0.506659**(((sin(sin(sin(sin(sin(sin(sin(log(0.506659**x7) - 1.20566)))))))**((cos(sqrt(x2))**sin(sqrt(x0)))**cos(x4)))**cos(x1) + cos(cos(sqrt(x4))**cos(sqrt(x5))))*cos(x4))))**(4*x0))**0.0113162)))',0.0023613731408725,1152128,feynman_I_9_18,19,96666,9,128,paper,6,0,2148995112,0.0023547413293272,0.0023935458841755084,0.015360077705745646
600.0020291148685,'0.00722053*x0*x1*(x0*x2 + x1*x8 + x4) + 0.00722053*x0*x2*(x1*x2 + x8/cos(cos(x3 + x5)) + cos(x6)) + 0.00722053*x1*x2*x6*x8/cos(cos(x5 + x7)) + 0.000613555*x1*x2*x6*(x0*x3*x8*cos(exp(x4)) + x2*x4*x8**2 + 0.0849737*x3*x6*(x4 + x5)*exp(x0)/(cos(cos(x3 + x5))*cos(cos(x3 + x5 + x7))))/cos(cos(x3 + x7)) + 0.00722053*x2 - 0.00722053*x5 + 0.000613555*cos(2*x7) + 0.00722053*cos(x3 + x7)',0.0003343790499255,5867904,feynman_I_9_18,21,96666,9,128,paper,6,0,784044718,0.0003343788557685,0.0003745565976074114,0.0158306143559567
600.0022400321905,'exp(sin(x3)/8)*cos(sqrt((x7/(sqrt(x0)*x8**(1/4)))**(1/4) + cos(sqrt(x1))))/(sqrt(x5/(x2*sqrt(x0*x4*sqrt(x8*((x0/(x5*sqrt(((x7*cos(cos(x3)))**x4)**((x6**x6)**x4)*exp(x0*(-x0*sqrt((x6**x1)**x8) + 0.588915*x5 - x8) - exp(x6**x4) + cos(x4*x6**x4*sin(cos(x3)))/cos(cos(sin(sin(x5))))))))**(1/4) - 0.737084)))*sqrt(cos(x5)*cos(x7)/cos(exp(sin(x3)/2)))))*(x7/(x0*sqrt(x1)*x2**2*sqrt(x8)))**(1/4))',0.0003507766584487,6087552,feynman_I_9_18,22,96666,9,128,paper,6,0,3980425317,0.000350776623236,0.0003385366638057858,0.015228248065534996
