total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
600.002940201899,'(-x0 + 0.480489*sqrt(x1/x2)*exp(sin(x7)/4)*cos(log(x6)))/(x5*cos(log(sqrt(x5)))*cos(log(x7**2)))',0.5285797030420746,8906368,california_housing,0,19952,8,128,paper,4,0,3324115916,0.5285796523094177,0.5210985956103541,1.465685298106843
600.0028213870246,'exp(cos((exp(cos(x0)) - sin(x6 + x7 + 2.16384) - 4.6822 - (-log(x1) - sin(x2 - exp(sin(x5))))/x5)/x0))',0.6871413927916802,9242112,california_housing,1,19952,8,128,paper,4,0,2811363264,0.6871412396430969,0.722755381324582,1.3926562790251602
600.0003873349633,'-1.06362*(-x0 + x5*cos(x6 + x7)*cos(sin(x6*sin(cos(0.149743*cos(x7)**2)**2)) + 0.497430801391602))/x5',0.4196751043992209,9472384,california_housing,2,19952,8,128,paper,4,0,1884968544,0.4196749925613403,0.44455406099202444,1.3373165952589217
600.0010132729076,'sqrt(x0/cos(cos(x1**(x1*log(x4)/(2*x2*(x7 - 4.74473))) - 1.85733*sqrt(x0/x5) + (-x3 - 2.04387807846069)/x2)))',0.6031531600823411,11790336,california_housing,3,19952,8,128,paper,4,0,1859786275,0.6031531691551208,0.581056868652943,1.3738802419863227
600.0048951460049,'(sqrt(x0) - x1*log(log(0.768916*sqrt(x4)*cos(sin(x6 + x7))))**2/x7 + 0.152428*exp(cos(x5 + 1.57795)))**2/x5',0.4995310155372299,7119360,california_housing,4,19952,8,128,paper,4,0,3687649985,0.4995310008525848,0.5797785601846993,1.4338654835073195
600.0000251692254,'sqrt(sqrt(x0) + (0.437232*x1 + log(x4) + sin(x7))/(exp(x2**log(x5)*cos(log(x0) - cos(x3)**2)) + log(x5)))',0.4846266660153382,9992448,california_housing,5,19952,8,128,paper,4,0,369133708,0.4846265316009521,0.4718156060279592,1.3728930219608977
600.0020383400843,'sqrt(x0 - x0/(-x0/(x2*(x0/(x2*(x5 - 0.0920696)) - 0.171715)) + x5 - cos(log(x4)**(1/4)) - 0.0920696))',0.6044010461204619,12510720,california_housing,7,19952,8,128,paper,4,0,865305066,0.6044008731842041,0.6327976122083503,1.3414322306787145
600.0034165978432,'sqrt(x0*sqrt(x0*exp(-1.152*x5/x1)*cos(log(x6)**2))*cos(cos(x6 - 1.28074)))*exp(sin(x5)/4)*exp(cos(x5)/4)',0.5158874461180105,11951104,california_housing,6,19952,8,128,paper,4,0,2995172877,0.5158873200416565,0.6088738562193156,1.372188991818236
600.0082427351736,'log(x0 + (-log(x1) + log(2.92572*x5))**2 + (x0 + cos(x5) + cos(log(x5**2)) - 0.848803)**2 + cos(log(x2)**2))',0.5536088896862197,5775872,california_housing,8,19952,8,128,paper,4,0,404488628,0.5536087155342102,0.6020973572621028,1.4181585031788415
600.0010002148338,'x0**((0.636296*x5 + 0.363704*exp(x5*(x1**x5)**(1/4)*exp(-x0/4)*cos(x6 + x7)))**(-0.811204))',0.5144619232605885,10143360,california_housing,9,19952,8,128,paper,4,0,2261209995,0.5144608020782471,0.5080833474045445,1.2249408959619739
600.0010392707773,'(x0**sin(sin(sin(cos(((cos(cos(x6 + log(x6)))/x1**(1/4))**cos(x6 + x7))**(-0.361925))))))**exp(sin(x5)/4)',0.5106545593419164,13984640,california_housing,10,19952,8,128,paper,4,0,4190266092,0.5106534361839294,0.42801563187651104,1.2465631069322596
600.0005859250668,'x0*sqrt(log((x0 - x1 - x2 + sin(0.553548*x0) + 7.40528 - exp(-0.219417095184326*x7/x2))**2)/x5)/log(x6)',0.5596152010016975,9831552,california_housing,11,19952,8,128,paper,4,0,3160032368,0.5596150755882263,0.6153206022101412,1.3817056042604516
600.0011196942069,'(x0*exp(-exp(-exp(4*exp(-x5)*sqrt(log(x1))))*exp(exp(sin(sin(sin(sin(sin(cos(x6 + x7))))))))))**0.793213',0.4875854433226216,7294848,california_housing,12,19952,8,128,paper,4,0,3269070126,0.4875848889350891,0.4120696453615042,1.3095206947707672
600.0001530139707,'exp(0.423627*log(sqrt((x0 - 0.0343761)*log(sqrt(x1)*exp(exp(sin(x5)))*exp(cos(0.985792*x5))*Abs(x0 - 0.051419))))**2)',0.5891307979033967,7272064,california_housing,13,19952,8,128,paper,4,0,3081541439,0.5891307592391968,0.5554019393155311,1.3059154566722329
600.0008088808972,'(x0 - sin(2.28821 + 0.952001094818115/x0) - cos(sin(x5)) + 0.18805 + 4.8436074256897*exp(-x5))**(sqrt(exp(cos(sqrt(x5)) - cos(cos(x6)))))',0.5624785570938446,13474304,california_housing,14,19952,8,128,paper,4,0,3376120482,0.5624787211418152,0.49670633279933624,1.26125465470917
600.0002419250086,'log((x0 - cos(exp(cos(cos(x5)))))*exp(0.0621939*x0**(3/2))*exp(0.00386808*x1*exp(2*sin(x5))))',0.5651923321424802,13216896,california_housing,15,19952,8,128,paper,4,0,2204291346,0.5651922225952148,0.7265333731554146,1.437250730380004
600.0002928739414,'0.385578*x0 + 0.0651582*x0/x5 + 0.0651582*x1/x5 + 0.0651582*sin(x5) + 0.0651582*sin(x7) + 0.0651582*sin(x6 + x7) + 0.255261*cos(x5)',0.5414784888420022,14432128,california_housing,16,19952,8,128,paper,4,0,550243861,0.5414785742759705,0.4786139039169751,1.225831211174285
600.0013987801503,'-sqrt(x0)*cos(sqrt(x0))*cos(cos(sqrt(x0) - 2.88045*sqrt(x5))) + cos(cos(x6 + x7))**log(sqrt(x5/x1))',0.4453373250551741,8164480,california_housing,17,19952,8,128,paper,4,0,3606691181,0.445337563753128,0.4637186775879305,1.3989138740044609
600.0036606020294,'x0*exp(-1.29543*exp(-1.41167*exp(3.98458480834961/x5)*sin(x3 + log(sqrt(x3)))**2*cos(cos(cos(x6 + x7))**2)/x2))',0.5020387843094329,7413376,california_housing,18,19952,8,128,paper,4,0,1934392872,0.5020390748977661,0.44079087929696786,1.28285214548536
600.0017427359708,'((((x0/x5)**((x0 + x1)**(1/4)))**(log(x4/(x0/x5)**(x0/x5) + 2.14167)**(1/4)) + 2.14167)**1.53822)**(1/4)',0.5273252931810346,13750144,california_housing,19,19952,8,128,paper,4,0,2148995112,0.5273249745368958,0.46587548123782224,1.3756298122312565
600.002228127094,'(x0 - log(x0) - 0.353398)**0.622067*exp(((x5**cos(sin(1.60754*sin(sin(sin(x6))) + cos(x7))))**(-3.46672344207764/sqrt(x1)))**x5)',0.479204447563084,11630592,california_housing,20,19952,8,128,paper,4,0,1592565386,0.4792044460773468,0.40140262617569894,1.1927077939213915
600.0009500100277,'x0*(x1*sqrt(x4)*exp(3.60860967636108/x0)*exp(2.12936*sin(x7)/x0)/x2**2)**log(x5**0.0883565)/x5',0.5409173734553209,12663552,california_housing,21,19952,8,128,paper,4,0,784044718,0.5409172177314758,0.5963150225510749,1.258513985297735
600.0006468950305,'1.80097*log(x0) + 0.395664 - log(x0)*log(x2)*sqrt(log(x6))*cos(0.901948*x5)**2/x0',0.6264329416165151,10011520,california_housing,23,19952,8,128,paper,4,0,3356806661,0.6264328956604004,0.5443855755873616,1.1721163840010882
600.0018591668922,'sqrt(x0*(x0*(x1 + exp(sin(x7)))/x2**2)**(1/4)*sqrt(x0 + cos(x6)**2))*exp(-x5/4 + exp(sin(x2)/4)/4)',0.5381478145435422,7281152,california_housing,22,19952,8,128,paper,4,0,3980425317,0.5381477475166321,0.5079778154093766,1.3341660878334225
600.0009362730198,'log((x0 + exp(sin(x5)) + 2*cos(sqrt(x2)) - 1.53343)**2 + log(x1**(sin(x7)/2) + x5) + cos(x6)**2)',0.5361344208237688,7852672,california_housing,25,19952,8,128,paper,4,0,1728356533,0.5361342430114746,0.561005142859246,1.3870988943947191
