status,evaluations,generation,total_time_seconds,alg_time_seconds,eval_time_seconds,current_population_size,current_population_generation,dataset,kernel,population_size,num_observations,num_features,branching_factor,depth,operator_set,fold,iteration,seed,var_y,seed.1,discrete,discrete_active,continuous,continuous_active,expressions,mse_train,objectives,constraint_value,mse
Running,1024,0,0.040315763,0.034125098,0.006190665,1024,1,modular_1,single_kernel_inplace,1024,666,9,2,7,modular,2,0,1884968544,4.273913879671942,1884968544,"[15,11,16,0,15,8,17,5,14,5,3,4,10,4,6,10,14,16,16,8,16,16,17,12,4,17,2,1,3,11,7,0,1,16,3,14,1,13,7,4,16,6,15,10,11,9,5,0,14,17,12,16,15,7,14,7,3,5,6,16,1,11,7,1,10,4,12,8,6,14,4,0,0,11,10,13,15,0,4,14,4,3,10,14,10,11,7,0,8,15,12,14,6,8,6,17,8,6,7,2,4,4,5,1,15,5,10,9,7,10,17,8,8,6,12,6,17,16,7,0,11,11,10,1,0,9,11,3,6,3,8,6,7,0,9,5,7,1,3,3,3,6,8,4,9,1,0,0,6,1,0,7,1,9,4,3,2,0,7,0,1,8,1,5,8,0,7,6,8,3,6,5,2,0,5,5,2,5,0,2,9,4,5,6,4,5,7,4,3,9,5,0,5,1,1,7,2,2,7,1,2,1,6,5,7,6,6,1,9,1,4,3,1,6,6,9,2,5,7,6,8,5,8,6,9,5,3,0,7,0,1,3,4,8,6,5,0,1,1,2,5,2,3,3,4,9,3,2,5,4,5,5,2,5,2]","[1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[-2.48279,-3.93864,-5.08638,5.88743,5.50267,5.29814,5.00368,5.92035,5.34015,5.69887,2.91798,-1.2407,-2.38446,-0.773373,0.0713652,1.50821,-4.23251,-3.52401,-3.79466,1.12983,-3.48856,-2.64999,-5.00939,-2.66073,-5.29745,3.29795,-5.94045,-5.37074,3.92837,0.7199,3.47505,2.24604,1.92475,5.19602,-1.72066,4.94049,-3.19853,-0.99756,-0.716521,1.33617,-3.58358,0.205195,3.00901,-0.415284,0.321342,-2.74398,-5.33334,-4.49888,4.10879,-4.61737,-1.38664,-3.41121,-2.259,-0.00468606,-1.237,0.384421,1.87518,-1.84415,0.701463,-2.16244,-3.11297,3.94787,4.17544,-2.38866,0.811222,-0.815051,5.15359,-5.00513,4.46373,4.83245,-5.38695,5.21215,-0.0726314,-0.693473,-3.33077,3.08325,-3.5559,3.27909,5.2479,-1.22498,5.77078,5.1265,-1.76821,-2.51091,-2.48358,4.36491,-5.93356,-3.12034,0.46809,1.59957,-1.03968,-2.98996,-2.83415,0.331166,4.45102,-3.10965,-1.80319,-4.48122,3.52902,-1.03257,-1.52003,4.04744,-1.68945,3.88643,2.12266,1.35932,-1.23069,5.39213,3.4491,2.53359,-3.27693,0.939459,0.658441,-5.83267,1.72496,-3.68131,-3.46599,-4.81457,4.44727,-4.71482,3.29717,-3.77609,2.52455,-0.916015,2.32244,-4.12433,-4.1791,-1.78245,-4.83068,-3.99577,-5.0417,2.15088,0.79101,1.76684,-5.2189,-4.76161,5.67215,-1.02495,2.76037,-2.55766,-2.29811,-5.00858,-3.57976,1.45984,4.66497,-2.29624,4.04764,5.2272,1.45656,2.03278,3.77934,-2.15468,3.40912,-5.64752,-0.398569,-2.86365,-3.11213,0.0397631,1.37843,1.99005,-3.36157,2.84814,2.901,1.53006,2.03629,-5.96778,-3.33712,5.28381,-2.09642,5.79767,4.50621,-3.53147,-3.93523,-4.74435,-3.34971,3.73438,-0.980581,-4.98146,-2.88241,4.7894,0.400299,-5.01538,-4.56639,5.73977,-4.94284,2.95668,-4.86287,-1.28958,-2.96893,2.04854,-3.61195,-4.40367,4.95791,-1.52084,1.62023,-5.22664,1.43052,5.0366,-5.05917,2.84385,2.75364,3.51638,-4.06914,-3.15644,5.70479,-1.54364,-5.32493,-0.0734675,3.03855,5.38796,-2.40459,1.21462,1.52611,-4.16959,3.20323,0.780372,-1.48352,3.19059,1.60506,3.2549,-0.434607,1.54267,-5.19527,-3.60271,-0.496311,-0.43247,3.00557,-2.06743,4.54695,1.73205,0.379783,-0.326324,-4.11004,2.02222,-0.793102,-5.24771,4.90445,-4.7908,-0.947152,1.58427,5.48293,4.2601,1.74079,-4.17338,4.2129,-5.27161,-4.93962,5.31205,2.6268,0.16854,3.16348,-1.1211,-3.24184,2.9178,5.10017]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",cos((x0 - cos(x5))),3.65241,[3.65241],0,
Running,2086,0,0.080616701,0.064152109,0.016464592,1024,1,modular_1,single_kernel_inplace,1024,666,9,2,7,modular,2,0,1884968544,4.273913879671942,1884968544,"[15,11,16,0,15,8,17,5,14,5,3,4,10,4,6,10,14,16,16,8,16,16,17,12,4,17,2,1,3,11,7,0,1,16,3,14,1,13,7,4,16,6,15,10,11,9,5,0,14,17,12,16,15,7,14,7,3,5,6,16,1,11,7,1,10,4,12,8,6,14,4,0,0,11,10,13,15,0,4,14,4,3,10,14,10,11,7,0,8,15,12,14,6,8,6,17,8,6,7,2,4,4,5,1,15,5,10,9,7,10,17,8,8,6,12,6,17,16,7,0,11,11,10,1,0,9,11,3,6,3,8,6,7,0,9,5,7,1,3,3,3,6,8,4,9,1,0,0,6,1,0,7,1,9,4,3,2,0,7,0,1,8,1,5,8,0,7,6,8,3,6,5,2,0,5,5,2,5,0,2,9,4,5,6,4,5,7,4,3,9,5,0,5,1,1,7,2,2,7,1,2,1,6,5,7,6,6,1,9,1,4,3,1,6,6,9,2,5,7,6,8,5,8,6,9,5,3,0,7,0,1,3,4,8,6,5,0,1,1,2,5,2,3,3,4,9,3,2,5,4,5,5,2,5,2]","[1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[-2.48279,-3.93864,-5.08638,5.88743,5.50267,5.29814,5.00368,5.92035,5.34015,5.69887,2.91798,-1.2407,-2.38446,-0.773373,0.0713652,1.50821,-4.23251,-3.52401,-3.79466,1.12983,-3.48856,-2.64999,-5.00939,-2.66073,-5.29745,3.29795,-5.94045,-5.37074,3.92837,0.7199,3.47505,2.24604,1.92475,5.19602,-1.72066,4.94049,-3.19853,-0.99756,-0.716521,1.33617,-3.58358,0.205195,3.00901,-0.415284,0.321342,-2.74398,-5.33334,-4.49888,4.10879,-4.61737,-1.38664,-3.41121,-2.259,-0.00468606,-1.237,0.384421,1.87518,-1.84415,0.701463,-2.16244,-3.11297,3.94787,4.17544,-2.38866,0.811222,-0.815051,5.15359,-5.00513,4.46373,4.83245,-5.38695,5.21215,-0.0726314,-0.693473,-3.33077,3.08325,-3.5559,3.27909,5.2479,-1.22498,5.77078,5.1265,-1.76821,-2.51091,-2.48358,4.36491,-5.93356,-3.12034,0.46809,1.59957,-1.03968,-2.98996,-2.83415,0.331166,4.45102,-3.10965,-1.80319,-4.48122,3.52902,-1.03257,-1.52003,4.04744,-1.68945,3.88643,2.12266,1.35932,-1.23069,5.39213,3.4491,2.53359,-3.27693,0.939459,0.658441,-5.83267,1.72496,-3.68131,-3.46599,-4.81457,4.44727,-4.71482,3.29717,-3.77609,2.52455,-0.916015,2.32244,-4.12433,-4.1791,-1.78245,-4.83068,-3.99577,-5.0417,2.15088,0.79101,1.76684,-5.2189,-4.76161,5.67215,-1.02495,2.76037,-2.55766,-2.29811,-5.00858,-3.57976,1.45984,4.66497,-2.29624,4.04764,5.2272,1.45656,2.03278,3.77934,-2.15468,3.40912,-5.64752,-0.398569,-2.86365,-3.11213,0.0397631,1.37843,1.99005,-3.36157,2.84814,2.901,1.53006,2.03629,-5.96778,-3.33712,5.28381,-2.09642,5.79767,4.50621,-3.53147,-3.93523,-4.74435,-3.34971,3.73438,-0.980581,-4.98146,-2.88241,4.7894,0.400299,-5.01538,-4.56639,5.73977,-4.94284,2.95668,-4.86287,-1.28958,-2.96893,2.04854,-3.61195,-4.40367,4.95791,-1.52084,1.62023,-5.22664,1.43052,5.0366,-5.05917,2.84385,2.75364,3.51638,-4.06914,-3.15644,5.70479,-1.54364,-5.32493,-0.0734675,3.03855,5.38796,-2.40459,1.21462,1.52611,-4.16959,3.20323,0.780372,-1.48352,3.19059,1.60506,3.2549,-0.434607,1.54267,-5.19527,-3.60271,-0.496311,-0.43247,3.00557,-2.06743,4.54695,1.73205,0.379783,-0.326324,-4.11004,2.02222,-0.793102,-5.24771,4.90445,-4.7908,-0.947152,1.58427,5.48293,4.2601,1.74079,-4.17338,4.2129,-5.27161,-4.93962,5.31205,2.6268,0.16854,3.16348,-1.1211,-3.24184,2.9178,5.10017]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",cos((x0 - cos(x5))),3.65241,[3.65241],0,
Running,4236,0,0.125411716,0.090302199,0.035109517,1024,1,modular_1,single_kernel_inplace,1024,666,9,2,7,modular,2,0,1884968544,4.273913879671942,1884968544,"[15,11,16,0,15,8,17,5,14,5,3,4,10,4,6,10,14,16,16,8,16,16,17,12,4,17,2,1,3,11,7,0,1,16,3,14,1,13,7,4,16,6,15,10,11,9,5,0,14,17,12,16,15,7,14,7,3,5,6,16,1,11,7,1,10,4,12,8,6,14,4,0,0,11,10,13,15,0,4,14,4,3,10,14,10,11,7,0,8,15,12,14,6,8,6,17,8,6,7,2,4,4,5,1,15,5,10,9,7,10,17,8,8,6,12,6,17,16,7,0,11,11,10,1,0,9,11,3,6,3,8,6,7,0,9,5,7,1,3,3,3,6,8,4,9,1,0,0,6,1,0,7,1,9,4,3,2,0,7,0,1,8,1,5,8,0,7,6,8,3,6,5,2,0,5,5,2,5,0,2,9,4,5,6,4,5,7,4,3,9,5,0,5,1,1,7,2,2,7,1,2,1,6,5,7,6,6,1,9,1,4,3,1,6,6,9,2,5,7,6,8,5,8,6,9,5,3,0,7,0,1,3,4,8,6,5,0,1,1,2,5,2,3,3,4,9,3,2,5,4,5,5,2,5,2]","[1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[-2.48279,-3.93864,-5.08638,5.88743,5.50267,5.29814,5.00368,5.92035,5.34015,5.69887,2.91798,-1.2407,-2.38446,-0.773373,0.0713652,1.50821,-4.23251,-3.52401,-3.79466,1.12983,-3.48856,-2.64999,-5.00939,-2.66073,-5.29745,3.29795,-5.94045,-5.37074,3.92837,0.7199,3.47505,2.24604,1.92475,5.19602,-1.72066,4.94049,-3.19853,-0.99756,-0.716521,1.33617,-3.58358,0.205195,3.00901,-0.415284,0.321342,-2.74398,-5.33334,-4.49888,4.10879,-4.61737,-1.38664,-3.41121,-2.259,-0.00468606,-1.237,0.384421,1.87518,-1.84415,0.701463,-2.16244,-3.11297,3.94787,4.17544,-2.38866,0.811222,-0.815051,5.15359,-5.00513,4.46373,4.83245,-5.38695,5.21215,-0.0726314,-0.693473,-3.33077,3.08325,-3.5559,3.27909,5.2479,-1.22498,5.77078,5.1265,-1.76821,-2.51091,-2.48358,4.36491,-5.93356,-3.12034,0.46809,1.59957,-1.03968,-2.98996,-2.83415,0.331166,4.45102,-3.10965,-1.80319,-4.48122,3.52902,-1.03257,-1.52003,4.04744,-1.68945,3.88643,2.12266,1.35932,-1.23069,5.39213,3.4491,2.53359,-3.27693,0.939459,0.658441,-5.83267,1.72496,-3.68131,-3.46599,-4.81457,4.44727,-4.71482,3.29717,-3.77609,2.52455,-0.916015,2.32244,-4.12433,-4.1791,-1.78245,-4.83068,-3.99577,-5.0417,2.15088,0.79101,1.76684,-5.2189,-4.76161,5.67215,-1.02495,2.76037,-2.55766,-2.29811,-5.00858,-3.57976,1.45984,4.66497,-2.29624,4.04764,5.2272,1.45656,2.03278,3.77934,-2.15468,3.40912,-5.64752,-0.398569,-2.86365,-3.11213,0.0397631,1.37843,1.99005,-3.36157,2.84814,2.901,1.53006,2.03629,-5.96778,-3.33712,5.28381,-2.09642,5.79767,4.50621,-3.53147,-3.93523,-4.74435,-3.34971,3.73438,-0.980581,-4.98146,-2.88241,4.7894,0.400299,-5.01538,-4.56639,5.73977,-4.94284,2.95668,-4.86287,-1.28958,-2.96893,2.04854,-3.61195,-4.40367,4.95791,-1.52084,1.62023,-5.22664,1.43052,5.0366,-5.05917,2.84385,2.75364,3.51638,-4.06914,-3.15644,5.70479,-1.54364,-5.32493,-0.0734675,3.03855,5.38796,-2.40459,1.21462,1.52611,-4.16959,3.20323,0.780372,-1.48352,3.19059,1.60506,3.2549,-0.434607,1.54267,-5.19527,-3.60271,-0.496311,-0.43247,3.00557,-2.06743,4.54695,1.73205,0.379783,-0.326324,-4.11004,2.02222,-0.793102,-5.24771,4.90445,-4.7908,-0.947152,1.58427,5.48293,4.2601,1.74079,-4.17338,4.2129,-5.27161,-4.93962,5.31205,2.6268,0.16854,3.16348,-1.1211,-3.24184,2.9178,5.10017]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",cos((x0 - cos(x5))),3.65241,[3.65241],0,
Running,8527,0,0.2335239,0.164071067,0.069452833,1024,1,modular_1,single_kernel_inplace,1024,666,9,2,7,modular,2,0,1884968544,4.273913879671942,1884968544,"[15,11,16,0,15,8,17,5,14,5,3,4,10,4,6,10,14,16,16,8,16,16,17,12,4,17,2,1,3,11,7,0,1,16,3,14,1,13,7,4,16,6,15,10,11,9,5,0,14,17,12,16,15,7,14,7,3,5,6,16,1,11,7,1,10,4,12,8,6,14,4,0,0,11,10,13,15,0,4,14,4,3,10,14,10,11,7,0,8,15,12,14,6,8,6,17,8,6,7,2,4,4,5,1,15,5,10,9,7,10,17,8,8,6,12,6,17,16,7,0,11,11,10,1,0,9,11,3,6,3,8,6,7,0,9,5,7,1,3,3,3,6,8,4,9,1,0,0,6,1,0,7,1,9,4,3,2,0,7,0,1,8,1,5,8,0,7,6,8,3,6,5,2,0,5,5,2,5,0,2,9,4,5,6,4,5,7,4,3,9,5,0,5,1,1,7,2,2,7,1,2,1,6,5,7,6,6,1,9,1,4,3,1,6,6,9,2,5,7,6,8,5,8,6,9,5,3,0,7,0,1,3,4,8,6,5,0,1,1,2,5,2,3,3,4,9,3,2,5,4,5,5,2,5,2]","[1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[-2.48279,-3.93864,-5.08638,5.88743,5.50267,5.29814,5.00368,5.92035,5.34015,5.69887,2.91798,-1.2407,-2.38446,-0.773373,0.0713652,1.50821,-4.23251,-3.52401,-3.79466,1.12983,-3.48856,-2.64999,-5.00939,-2.66073,-5.29745,3.29795,-5.94045,-5.37074,3.92837,0.7199,3.47505,2.24604,1.92475,5.19602,-1.72066,4.94049,-3.19853,-0.99756,-0.716521,1.33617,-3.58358,0.205195,3.00901,-0.415284,0.321342,-2.74398,-5.33334,-4.49888,4.10879,-4.61737,-1.38664,-3.41121,-2.259,-0.00468606,-1.237,0.384421,1.87518,-1.84415,0.701463,-2.16244,-3.11297,3.94787,4.17544,-2.38866,0.811222,-0.815051,5.15359,-5.00513,4.46373,4.83245,-5.38695,5.21215,-0.0726314,-0.693473,-3.33077,3.08325,-3.5559,3.27909,5.2479,-1.22498,5.77078,5.1265,-1.76821,-2.51091,-2.48358,4.36491,-5.93356,-3.12034,0.46809,1.59957,-1.03968,-2.98996,-2.83415,0.331166,4.45102,-3.10965,-1.80319,-4.48122,3.52902,-1.03257,-1.52003,4.04744,-1.68945,3.88643,2.12266,1.35932,-1.23069,5.39213,3.4491,2.53359,-3.27693,0.939459,0.658441,-5.83267,1.72496,-3.68131,-3.46599,-4.81457,4.44727,-4.71482,3.29717,-3.77609,2.52455,-0.916015,2.32244,-4.12433,-4.1791,-1.78245,-4.83068,-3.99577,-5.0417,2.15088,0.79101,1.76684,-5.2189,-4.76161,5.67215,-1.02495,2.76037,-2.55766,-2.29811,-5.00858,-3.57976,1.45984,4.66497,-2.29624,4.04764,5.2272,1.45656,2.03278,3.77934,-2.15468,3.40912,-5.64752,-0.398569,-2.86365,-3.11213,0.0397631,1.37843,1.99005,-3.36157,2.84814,2.901,1.53006,2.03629,-5.96778,-3.33712,5.28381,-2.09642,5.79767,4.50621,-3.53147,-3.93523,-4.74435,-3.34971,3.73438,-0.980581,-4.98146,-2.88241,4.7894,0.400299,-5.01538,-4.56639,5.73977,-4.94284,2.95668,-4.86287,-1.28958,-2.96893,2.04854,-3.61195,-4.40367,4.95791,-1.52084,1.62023,-5.22664,1.43052,5.0366,-5.05917,2.84385,2.75364,3.51638,-4.06914,-3.15644,5.70479,-1.54364,-5.32493,-0.0734675,3.03855,5.38796,-2.40459,1.21462,1.52611,-4.16959,3.20323,0.780372,-1.48352,3.19059,1.60506,3.2549,-0.434607,1.54267,-5.19527,-3.60271,-0.496311,-0.43247,3.00557,-2.06743,4.54695,1.73205,0.379783,-0.326324,-4.11004,2.02222,-0.793102,-5.24771,4.90445,-4.7908,-0.947152,1.58427,5.48293,4.2601,1.74079,-4.17338,4.2129,-5.27161,-4.93962,5.31205,2.6268,0.16854,3.16348,-1.1211,-3.24184,2.9178,5.10017]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",cos((x0 - cos(x5))),3.65241,[3.65241],0,
