total_time_seconds,expression,mse,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
60.00110643892549,'sqrt(sqrt(2)*x4*sqrt(x5*x6) + x4*sqrt(x4**2 + x4*sqrt(x5**2 + 2*x6**2) + x5*x6 + x7 - 1707.16) + x5**2 + 2*x5*x6 + 2*x6 + (sqrt(x4*sqrt(x5**2 + x5*x6 + x6**2) + x6**2) - log(x5))**2 + sqrt(x2**2 + x5**2 + 10*x6**2 + x6*x7) + 528.296)',0.09985887259244919,409,12,58,12,128,paper,6,0,3269070126
60.002334726043046,'x2 + x3 + (sqrt((13.3174/(((595.787*x7 + 595.787*log(x0))**sin(sqrt(x11)) + Abs(x8)**(8*sin(475.19873046875*sin(x2*sqrt(x5)/x3)/x2)))**sin(sqrt(x2)) + (Abs(x11)**(2*log(cos(sin(x5)))))**sin(log(x5**2)) + 20.5618))**sin(log(x2)))/(sin(x3/sqrt(x2)) + sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(Abs(x11)**(2*log(cos(sin(x5)))))))))))))))))))))**sin(log(x5**2)) + (x6/x2)**(-sin(0.00863587*x11))))**sin(log(x5**2)) + (x3/(x5*sqrt(x6)))**(-sin(356.149017333984/sqrt(x2)))',36.7320671081543,409,13,58,12,128,paper,6,0,3081541439
60.0017996809911,'x2 + x3 + exp((sin(sin(x6 + sin(x10) - 138.959)) + cos(cos(x2 - 222.733)))**2) + exp(sin(x5) + sin(x1 + x6) + sin(sin(x4) + sin(x10 + 461.383) + sin(x6 + sin(x8 - 550.069)) + cos(x3) + 513.625) + sin(sin(x2))) + exp(sin(x2) + sin(x6 + cos(x10)) + sin(x0 + x10 + x2) + sin(x6 + sin(x6 - 550.069) - 584.879) + sin(sin(x5))) + sin(x7) + sin(x2 + 361.17) + sin(x8 - 550.069) + sin(x2 + x7 - 550.069) + sin(x2 + x8 - 222.551) + sin(log(x2)**2) + 2*cos(x1) + cos(x3)',32.861026763916016,409,14,58,12,128,paper,6,0,3376120482
60.00154795695562,'x2 + x3 + exp(2*sin(x9) + 2*cos(x11)) + exp(2*sin(x3/cos(x2 + sin(x2))**2 + sin(x0))) + exp(2*sin(2*x2 + sin(exp(x1**2)) + sin(exp(2*sin(x2) + 2*cos(x1**2))))) + exp(2*sin(2*x2 + sin(sin(sin(sin(x4**2)))) - 0.421866)) + exp(2*sin(2*x2 + sin(sin(x1)) + sin(cos(x11)) - 453.295)) + sin(x2) + 2*sin(x4) + cos(x1) + 5*cos(x1**2) + cos(x2**2) + cos(x3) - 1.99992',191.57554626464844,409,15,58,12,128,paper,6,0,2204291346
60.001754545024596,'435.956*x6/(2.45794e-7*x6**4*sqrt(x10**3/(x5**2*(x10 + 7.6332788759419e-14*x2**2*sqrt(x10**3*x4*(x3/cos(x8**2*(-x3 + x5)**2) + x5**2/Abs(x2))**2*(log(0.00189879*x0**5*x2**2*x5**16*x9*(0.00162939*x9 - 1.0)*(x9 - 613.726)/(x4**6*(x11 - 450.735)*(-x3 + x5)**2)) - 157.207)**4))**2)) + 164.621)',729.8023681640625,409,16,58,12,128,paper,6,0,550243861
60.00050394190475,'x2 + x3 + exp(cos(x11)) + log(x5) + log(sin(sin(sin(sqrt(x4))**2)))**2 + 2*sin(x5) + 2*sin(x9) + cos(x1) + 3*cos(x1**2) + cos(x2**2) + 2*cos(x6**2) + cos(x11 + x3) + cos(2*x11 + x3) + 2*cos(x3 + sin(x2)) + cos(x1 + x11 + x2) + 2*cos(x1 + cos(x2) + cos(x3)) + 5*cos(log(x5))',154.17958068847656,409,17,58,12,128,paper,6,0,3606691181
60.00105353293475,'sqrt(4*x4**2 + 2*x5**2 + x6*(x5 + 522.732) - 30582.8)',99.81266784667969,409,18,58,12,128,paper,6,0,1934392872
60.00007115397602,'x2 + x3 + sqrt(x5*(3*x5 + 1163.5)*(x7 + sin(x0) - 194.376 + x5*(x5 + 501.748)/x2)/(x2**2*log(x11))) + cos(x11 + cos(sqrt(2)*sqrt(x3))) - 0.999999*(x3 + x7 + 341.196)/x2 + 501.748*cos(x2 + x3 + cos(x3) + exp(-cos(x9)**2)*cos(x2 + x3) + 1187.64174722253*cos(x3 + cos(x3))/x3)/x2 + 0.0187148610892177*x5**2*(2*x7 + 1066.33)*cos(x1 + cos(x3))/x2**2',17.5439395904541,409,19,58,12,128,paper,6,0,2148995112
60.000191889936104,'sqrt(x10 + x11**sin(x6 + 312.971) + x2*log(sin(sin(x0))**32) + x2*log(Abs(x5)**(2*log(sin(sin(x4**2))**4))) + x2*log(Abs(x5)**(2*log(sin(sin(sin(x4**2)))**4))) + x4**2 + x4**(sin(x2)**4)*(587.698**sin(x10 + x6) + sqrt(x11)) + x5**2 + x5**(2*sin(x2)) + x6**(2*sin(x2)) + (2*x6 + 345.574)*log(x9) + exp(sqrt(x4)) + 494.884*log(sin(x9)**16) + 345.574*log(sin(log(x11))**16) + Abs(x6)**(2*sin(log(x9))**2))',657.930908203125,409,20,58,12,128,paper,6,0,1592565386
60.002358528086916,'x2 + x3 + (0.00964077*x5 - 0.796601)/sin(x3 + log(x8)) + sin(x0) + sin(x5 + sin(exp(x1))) + 7*cos(x1) + cos(x2) + 2*cos(x5) + (sqrt(exp(sqrt(x5 + sqrt(x7)))) + 236.117)/x2 + (2*x5 + 2*sqrt(exp(sqrt(x5 + exp(x1/2)))) + 103.726)/x2 + (3*x5 - 165.257 + (x5 - 165.257)/x0)/(x2*sin(sin(sin(sin(sin(x3 + log(x3) + 372.715))))))',18.158493041992188,409,21,58,12,128,paper,6,0,784044718
